"","match","team","tsync","DD","Tier","Win Lose"
"1","611706372","dire",0,14.02170161,"Pro","Win"
"2","611706372","dire",1,14.02170161,"Pro","Win"
"3","611706372","dire",2,16.50271411,"Pro","Win"
"4","611706372","dire",3,18.80108068,"Pro","Win"
"5","611706372","dire",4,20.64256075,"Pro","Win"
"6","611706372","dire",5,22.00964076,"Pro","Win"
"7","611706372","dire",6,22.94625751,"Pro","Win"
"8","611706372","dire",7,26.60352884,"Pro","Win"
"9","611706372","dire",8,29.94257294,"Pro","Win"
"10","611706372","dire",9,31.79097242,"Pro","Win"
"11","611706372","dire",10,33.27192797,"Pro","Win"
"12","611706372","dire",11,35.51613036,"Pro","Win"
"13","611706372","dire",12,36.51602277,"Pro","Win"
"14","611706372","dire",13,38.156844,"Pro","Win"
"15","611706372","dire",14,39.3060935,"Pro","Win"
"16","611706372","dire",15,41.31300854,"Pro","Win"
"17","611706372","dire",16,42.88111576,"Pro","Win"
"18","611706372","dire",17,44.14340854,"Pro","Win"
"19","611706372","dire",18,46.93456105,"Pro","Win"
"20","611706372","dire",19,48.71061829,"Pro","Win"
"21","611706372","dire",20,51.27179329,"Pro","Win"
"22","611706372","dire",21,55.27646565,"Pro","Win"
"23","611706372","dire",22,58.41436126,"Pro","Win"
"24","611706372","dire",23,61.47182614,"Pro","Win"
"25","611706372","dire",24,65.53429486,"Pro","Win"
"26","611706372","dire",25,68.37361125,"Pro","Win"
"27","611706372","dire",26,72.85301518,"Pro","Win"
"28","611706372","dire",27,77.03790537,"Pro","Win"
"29","611706372","dire",28,80.52068128,"Pro","Win"
"30","611706372","dire",29,82.61456229,"Pro","Win"
"31","611706372","dire",30,84.3512002,"Pro","Win"
"32","611706372","dire",31,84.79340988,"Pro","Win"
"33","611706372","dire",32,85.08492007,"Pro","Win"
"34","611706372","dire",33,87.22671714,"Pro","Win"
"35","611706372","dire",34,88.05959859,"Pro","Win"
"36","611706372","dire",35,89.32083568,"Pro","Win"
"37","611706372","dire",36,90.20376908,"Pro","Win"
"38","611706372","dire",37,91.350902,"Pro","Win"
"39","611706372","dire",38,93.51618667,"Pro","Win"
"40","611706372","dire",39,94.70846204,"Pro","Win"
"41","611706372","dire",40,94.78631954,"Pro","Win"
"42","611706372","dire",41,94.90461686,"Pro","Win"
"43","611706372","dire",42,95.43803352,"Pro","Win"
"44","611706372","dire",43,94.7189806,"Pro","Win"
"45","611706372","dire",44,94.00461268,"Pro","Win"
"46","611706372","dire",45,92.04359609,"Pro","Win"
"47","611706372","dire",46,92.01946031,"Pro","Win"
"48","611706372","dire",47,93.13177702,"Pro","Win"
"49","611706372","dire",48,92.056188,"Pro","Win"
"50","611706372","dire",49,89.84738178,"Pro","Win"
"51","611706372","dire",50,86.8833847,"Pro","Win"
"52","611706372","dire",51,86.05334043,"Pro","Win"
"53","611706372","dire",52,83.78517707,"Pro","Win"
"54","611706372","dire",53,81.13705019,"Pro","Win"
"55","611706372","dire",54,79.11305918,"Pro","Win"
"56","611706372","dire",55,76.68374898,"Pro","Win"
"57","611706372","dire",56,74.89816069,"Pro","Win"
"58","611706372","dire",57,73.64607559,"Pro","Win"
"59","611706372","dire",58,72.3042807,"Pro","Win"
"60","611706372","dire",59,70.76846848,"Pro","Win"
"61","611706372","dire",60,69.65643201,"Pro","Win"
"62","611706372","dire",61,67.4890346,"Pro","Win"
"63","611706372","dire",62,67.3873125,"Pro","Win"
"64","611706372","dire",63,66.85161451,"Pro","Win"
"65","611706372","dire",64,67.34027057,"Pro","Win"
"66","611706372","dire",65,67.31233352,"Pro","Win"
"67","611706372","dire",66,68.12143301,"Pro","Win"
"68","611706372","dire",67,68.1728675,"Pro","Win"
"69","611706372","dire",68,67.76633548,"Pro","Win"
"70","611706372","dire",69,68.49565413,"Pro","Win"
"71","611706372","dire",70,70.07965761,"Pro","Win"
"72","611706372","dire",71,70.49586258,"Pro","Win"
"73","611706372","dire",72,69.92526726,"Pro","Win"
"74","611706372","dire",73,68.86041763,"Pro","Win"
"75","611706372","dire",74,67.78029214,"Pro","Win"
"76","611706372","dire",75,66.11579573,"Pro","Win"
"77","611706372","dire",76,65.07521106,"Pro","Win"
"78","611706372","dire",77,65.73495192,"Pro","Win"
"79","611706372","dire",78,66.71406582,"Pro","Win"
"80","611706372","dire",79,66.70064832,"Pro","Win"
"81","611706372","dire",80,67.56604002,"Pro","Win"
"82","611706372","dire",81,66.50229081,"Pro","Win"
"83","611706372","dire",82,68.52785219,"Pro","Win"
"84","611706372","dire",83,72.06205454,"Pro","Win"
"85","611706372","dire",84,74.29186304,"Pro","Win"
"86","611706372","dire",85,76.501992,"Pro","Win"
"87","611706372","dire",86,77.73474286,"Pro","Win"
"88","611706372","dire",87,76.66685564,"Pro","Win"
"89","611706372","dire",88,77.70167069,"Pro","Win"
"90","611706372","dire",89,81.37353589,"Pro","Win"
"91","611706372","dire",90,83.74280943,"Pro","Win"
"92","611706372","dire",91,86.0816467,"Pro","Win"
"93","611706372","dire",92,88.82037839,"Pro","Win"
"94","611706372","dire",93,91.07810799,"Pro","Win"
"95","611706372","dire",94,92.2008399,"Pro","Win"
"96","611706372","dire",95,95.18643223,"Pro","Win"
"97","611706372","dire",96,98.14241912,"Pro","Win"
"98","611706372","dire",97,100.0847326,"Pro","Win"
"99","611706372","dire",98,104.182814,"Pro","Win"
"100","611706372","dire",99,106.0007934,"Pro","Win"
"101","611706372","dire",100,107.2065968,"Pro","Win"
"102","611706372","dire",101,109.1226227,"Pro","Win"
"103","611706372","dire",102,111.6816084,"Pro","Win"
"104","611706372","dire",103,114.3466753,"Pro","Win"
"105","611706372","dire",104,115.0551275,"Pro","Win"
"106","611706372","dire",105,115.806485,"Pro","Win"
"107","611706372","dire",106,115.9184601,"Pro","Win"
"108","611706372","dire",107,117.9529196,"Pro","Win"
"109","611706372","dire",108,118.019548,"Pro","Win"
"110","611706372","dire",109,119.5084963,"Pro","Win"
"111","611706372","dire",110,120.8658579,"Pro","Win"
"112","611706372","dire",111,122.3177563,"Pro","Win"
"113","611706372","dire",112,122.7212684,"Pro","Win"
"114","611706372","dire",113,121.3131558,"Pro","Win"
"115","611706372","dire",114,121.4642267,"Pro","Win"
"116","611706372","dire",115,119.4395447,"Pro","Win"
"117","611706372","dire",116,119.064693,"Pro","Win"
"118","611706372","dire",117,118.7950784,"Pro","Win"
"119","611706372","dire",118,116.671199,"Pro","Win"
"120","611706372","dire",119,116.4703208,"Pro","Win"
"121","611706372","dire",120,116.7686494,"Pro","Win"
"122","611706372","dire",121,116.6601152,"Pro","Win"
"123","611706372","dire",122,116.6259464,"Pro","Win"
"124","611706372","dire",123,116.7581923,"Pro","Win"
"125","611706372","dire",124,118.6136803,"Pro","Win"
"126","611706372","dire",125,119.9927955,"Pro","Win"
"127","611706372","dire",126,120.2355861,"Pro","Win"
"128","611706372","dire",127,119.5221249,"Pro","Win"
"129","611706372","dire",128,120.2331777,"Pro","Win"
"130","611706372","dire",129,118.398122,"Pro","Win"
"131","611706372","dire",130,117.9094315,"Pro","Win"
"132","611706372","dire",131,118.3434388,"Pro","Win"
"133","611706372","dire",132,119.3190571,"Pro","Win"
"134","611706372","dire",133,120.7289286,"Pro","Win"
"135","611706372","dire",134,121.4418859,"Pro","Win"
"136","611706372","dire",135,120.7447774,"Pro","Win"
"137","611706372","dire",136,120.8127421,"Pro","Win"
"138","611706372","dire",137,119.2244068,"Pro","Win"
"139","611706372","dire",138,117.7427696,"Pro","Win"
"140","611706372","dire",139,115.9028082,"Pro","Win"
"141","611706372","dire",140,114.8765643,"Pro","Win"
"142","611706372","dire",141,115.6542346,"Pro","Win"
"143","611706372","dire",142,115.3151063,"Pro","Win"
"144","611706372","dire",143,117.1650136,"Pro","Win"
"145","611706372","dire",144,116.4630598,"Pro","Win"
"146","611706372","dire",145,117.3155146,"Pro","Win"
"147","611706372","dire",146,119.1087721,"Pro","Win"
"148","611706372","dire",147,119.7353012,"Pro","Win"
"149","611706372","dire",148,119.7618555,"Pro","Win"
"150","611706372","dire",149,120.5886744,"Pro","Win"
"151","611706372","dire",150,121.65473,"Pro","Win"
"152","611706372","dire",151,122.0857643,"Pro","Win"
"153","611706372","dire",152,120.220601,"Pro","Win"
"154","611706372","dire",153,121.1041421,"Pro","Win"
"155","611706372","dire",154,120.0848281,"Pro","Win"
"156","611706372","dire",155,117.7433139,"Pro","Win"
"157","611706372","dire",156,117.5614147,"Pro","Win"
"158","611706372","dire",157,118.1418372,"Pro","Win"
"159","611706372","dire",158,118.1792755,"Pro","Win"
"160","611706372","dire",159,118.2032678,"Pro","Win"
"161","611706372","dire",160,118.2402885,"Pro","Win"
"162","611706372","dire",161,118.7810038,"Pro","Win"
"163","611706372","dire",162,120.9470483,"Pro","Win"
"164","611706372","dire",163,121.8110754,"Pro","Win"
"165","611706372","dire",164,121.2905513,"Pro","Win"
"166","611706372","dire",165,120.3559311,"Pro","Win"
"167","611706372","dire",166,118.5262245,"Pro","Win"
"168","611706372","dire",167,118.2297427,"Pro","Win"
"169","611706372","dire",168,119.8484826,"Pro","Win"
"170","611706372","dire",169,120.2443241,"Pro","Win"
"171","611706372","dire",170,121.0951426,"Pro","Win"
"172","611706372","dire",171,120.6520279,"Pro","Win"
"173","611706372","dire",172,120.2312207,"Pro","Win"
"174","611706372","dire",173,119.8054825,"Pro","Win"
"175","611706372","dire",174,121.5423473,"Pro","Win"
"176","611706372","dire",175,121.7829181,"Pro","Win"
"177","611706372","dire",176,122.1355215,"Pro","Win"
"178","611706372","dire",177,122.9239236,"Pro","Win"
"179","611706372","dire",178,122.4502673,"Pro","Win"
"180","611706372","dire",179,121.0069822,"Pro","Win"
"181","611706372","dire",180,119.9822115,"Pro","Win"
"182","611706372","dire",181,119.870898,"Pro","Win"
"183","611706372","dire",182,120.8454455,"Pro","Win"
"184","611706372","dire",183,121.7208584,"Pro","Win"
"185","611706372","dire",184,122.3033372,"Pro","Win"
"186","611706372","dire",185,122.4461605,"Pro","Win"
"187","611706372","dire",186,123.1289468,"Pro","Win"
"188","611706372","dire",187,121.2830179,"Pro","Win"
"189","611706372","dire",188,118.2837379,"Pro","Win"
"190","611706372","dire",189,118.50278,"Pro","Win"
"191","611706372","dire",190,119.1587081,"Pro","Win"
"192","611706372","dire",191,116.8876602,"Pro","Win"
"193","611706372","dire",192,116.3566673,"Pro","Win"
"194","611706372","dire",193,114.3952771,"Pro","Win"
"195","611706372","dire",194,115.7375739,"Pro","Win"
"196","611706372","dire",195,115.1091509,"Pro","Win"
"197","611706372","dire",196,117.2714125,"Pro","Win"
"198","611706372","dire",197,116.9942798,"Pro","Win"
"199","611706372","dire",198,116.048011,"Pro","Win"
"200","611706372","dire",199,114.998089,"Pro","Win"
"201","611706372","dire",200,115.4335191,"Pro","Win"
"202","611706372","dire",201,115.1789474,"Pro","Win"
"203","611706372","dire",202,114.391353,"Pro","Win"
"204","611706372","dire",203,116.2857677,"Pro","Win"
"205","611706372","dire",204,116.8376781,"Pro","Win"
"206","611706372","dire",205,117.912761,"Pro","Win"
"207","611706372","dire",206,117.4510755,"Pro","Win"
"208","611706372","dire",207,118.0470452,"Pro","Win"
"209","611706372","dire",208,119.2854596,"Pro","Win"
"210","611706372","dire",209,119.9477008,"Pro","Win"
"211","611706372","dire",210,119.665304,"Pro","Win"
"212","611706372","dire",211,119.1136984,"Pro","Win"
"213","611706372","dire",212,118.8753616,"Pro","Win"
"214","611706372","dire",213,119.8014199,"Pro","Win"
"215","611706372","dire",214,120.5379604,"Pro","Win"
"216","611706372","dire",215,122.1075833,"Pro","Win"
"217","611706372","dire",216,122.7389357,"Pro","Win"
"218","611706372","dire",217,125.2934601,"Pro","Win"
"219","611706372","dire",218,125.3473705,"Pro","Win"
"220","611706372","dire",219,126.4693211,"Pro","Win"
"221","611706372","dire",220,126.687554,"Pro","Win"
"222","611706372","dire",221,124.3118037,"Pro","Win"
"223","611706372","dire",222,120.5375829,"Pro","Win"
"224","611706372","dire",223,118.28958,"Pro","Win"
"225","611706372","dire",224,117.3610668,"Pro","Win"
"226","611706372","dire",225,115.3019504,"Pro","Win"
"227","611706372","dire",226,114.7150615,"Pro","Win"
"228","611706372","dire",227,114.9775831,"Pro","Win"
"229","611706372","dire",228,114.5482114,"Pro","Win"
"230","611706372","dire",229,114.5100218,"Pro","Win"
"231","611706372","dire",230,114.4678497,"Pro","Win"
"232","611706372","dire",231,115.5200072,"Pro","Win"
"233","611706372","dire",232,114.5995319,"Pro","Win"
"234","611706372","dire",233,113.6305563,"Pro","Win"
"235","611706372","dire",234,113.5653426,"Pro","Win"
"236","611706372","dire",235,113.9736236,"Pro","Win"
"237","611706372","dire",236,114.4263525,"Pro","Win"
"238","611706372","dire",237,113.7577118,"Pro","Win"
"239","611706372","dire",238,116.201466,"Pro","Win"
"240","611706372","dire",239,118.4741573,"Pro","Win"
"241","611706372","dire",240,118.9824979,"Pro","Win"
"242","611706372","dire",241,120.0293178,"Pro","Win"
"243","611706372","dire",242,118.1681901,"Pro","Win"
"244","611706372","dire",243,120.6547856,"Pro","Win"
"245","611706372","dire",244,121.0386342,"Pro","Win"
"246","611706372","dire",245,119.363346,"Pro","Win"
"247","611706372","dire",246,120.3061396,"Pro","Win"
"248","611706372","dire",247,120.4143082,"Pro","Win"
"249","611706372","dire",248,120.4473095,"Pro","Win"
"250","611706372","dire",249,117.997085,"Pro","Win"
"251","611706372","dire",250,116.2242974,"Pro","Win"
"252","611706372","dire",251,115.9670027,"Pro","Win"
"253","611706372","dire",252,114.5919813,"Pro","Win"
"254","611706372","dire",253,113.8674313,"Pro","Win"
"255","611706372","dire",254,113.5121177,"Pro","Win"
"256","611706372","dire",255,111.3399594,"Pro","Win"
"257","611706372","dire",256,109.6893666,"Pro","Win"
"258","611706372","dire",257,110.0589833,"Pro","Win"
"259","611706372","dire",258,110.9735775,"Pro","Win"
"260","611706372","dire",259,112.4380317,"Pro","Win"
"261","611706372","dire",260,111.9512606,"Pro","Win"
"262","611706372","dire",261,113.1539621,"Pro","Win"
"263","611706372","dire",262,113.4471902,"Pro","Win"
"264","611706372","dire",263,113.055977,"Pro","Win"
"265","611706372","dire",264,113.3543188,"Pro","Win"
"266","611706372","dire",265,112.8394346,"Pro","Win"
"267","611706372","dire",266,113.4471196,"Pro","Win"
"268","611706372","dire",267,110.3127364,"Pro","Win"
"269","611706372","dire",268,110.7572185,"Pro","Win"
"270","611706372","dire",269,111.0287817,"Pro","Win"
"271","611706372","dire",270,112.6257638,"Pro","Win"
"272","611706372","dire",271,115.6957533,"Pro","Win"
"273","611706372","dire",272,113.2172042,"Pro","Win"
"274","611706372","dire",273,111.9591994,"Pro","Win"
"275","611706372","dire",274,110.2079756,"Pro","Win"
"276","611706372","dire",275,109.3161278,"Pro","Win"
"277","611706372","dire",276,110.0589812,"Pro","Win"
"278","611706372","dire",277,110.7893812,"Pro","Win"
"279","611706372","dire",278,110.1362501,"Pro","Win"
"280","611706372","dire",279,110.2021058,"Pro","Win"
"281","611706372","dire",280,112.440937,"Pro","Win"
"282","611706372","dire",281,111.2669083,"Pro","Win"
"283","611706372","dire",282,111.946575,"Pro","Win"
"284","611706372","dire",283,113.6874776,"Pro","Win"
"285","611706372","dire",284,113.2578775,"Pro","Win"
"286","611706372","dire",285,112.0509464,"Pro","Win"
"287","611706372","dire",286,112.3701269,"Pro","Win"
"288","611706372","dire",287,111.2090062,"Pro","Win"
"289","611706372","dire",288,112.0399422,"Pro","Win"
"290","611706372","dire",289,110.7876943,"Pro","Win"
"291","611706372","dire",290,111.5964804,"Pro","Win"
"292","611706372","dire",291,111.760912,"Pro","Win"
"293","611706372","dire",292,111.1887455,"Pro","Win"
"294","611706372","dire",293,112.0403766,"Pro","Win"
"295","611706372","dire",294,110.1684482,"Pro","Win"
"296","611706372","dire",295,110.7965286,"Pro","Win"
"297","611706372","dire",296,111.1302806,"Pro","Win"
"298","611706372","dire",297,112.6413149,"Pro","Win"
"299","611706372","dire",298,114.3600719,"Pro","Win"
"300","611706372","dire",299,113.7819214,"Pro","Win"
"301","611706372","dire",300,113.0773023,"Pro","Win"
"302","611706372","dire",301,112.9725647,"Pro","Win"
"303","611706372","dire",302,114.9563003,"Pro","Win"
"304","611706372","dire",303,115.8343117,"Pro","Win"
"305","611706372","dire",304,118.3438143,"Pro","Win"
"306","611706372","dire",305,115.986424,"Pro","Win"
"307","611706372","dire",306,117.9260617,"Pro","Win"
"308","611706372","dire",307,118.2561834,"Pro","Win"
"309","611706372","dire",308,119.4967281,"Pro","Win"
"310","611706372","dire",309,119.3222169,"Pro","Win"
"311","611706372","dire",310,118.911561,"Pro","Win"
"312","611706372","dire",311,118.2857305,"Pro","Win"
"313","611706372","dire",312,118.1999593,"Pro","Win"
"314","611706372","dire",313,117.0953499,"Pro","Win"
"315","611706372","dire",314,116.2419656,"Pro","Win"
"316","611706372","dire",315,116.4304767,"Pro","Win"
"317","611706372","dire",316,114.2127786,"Pro","Win"
"318","611706372","dire",317,114.7435752,"Pro","Win"
"319","611706372","dire",318,113.1424212,"Pro","Win"
"320","611706372","dire",319,113.7890038,"Pro","Win"
"321","611706372","dire",320,114.6358957,"Pro","Win"
"322","611706372","dire",321,115.1738841,"Pro","Win"
"323","611706372","dire",322,115.3104227,"Pro","Win"
"324","611706372","dire",323,116.0662672,"Pro","Win"
"325","611706372","dire",324,115.69963,"Pro","Win"
"326","611706372","dire",325,116.0001352,"Pro","Win"
"327","611706372","dire",326,115.1519901,"Pro","Win"
"328","611706372","dire",327,113.9934414,"Pro","Win"
"329","611706372","dire",328,114.8602735,"Pro","Win"
"330","611706372","dire",329,114.0900213,"Pro","Win"
"331","611706372","dire",330,113.4873821,"Pro","Win"
"332","611706372","dire",331,113.4662447,"Pro","Win"
"333","611706372","dire",332,113.8028167,"Pro","Win"
"334","611706372","dire",333,114.7016325,"Pro","Win"
"335","611706372","dire",334,115.4262955,"Pro","Win"
"336","611706372","dire",335,114.9401734,"Pro","Win"
"337","611706372","dire",336,114.6356927,"Pro","Win"
"338","611706372","dire",337,113.5060265,"Pro","Win"
"339","611706372","dire",338,113.0259328,"Pro","Win"
"340","611706372","dire",339,112.3216591,"Pro","Win"
"341","611706372","dire",340,110.6583285,"Pro","Win"
"342","611706372","dire",341,110.6406774,"Pro","Win"
"343","611706372","dire",342,112.1621168,"Pro","Win"
"344","611706372","dire",343,112.2024131,"Pro","Win"
"345","611706372","dire",344,113.1850246,"Pro","Win"
"346","611706372","dire",345,113.8107661,"Pro","Win"
"347","611706372","dire",346,114.6121608,"Pro","Win"
