"","match","team","tsync","DD","Tier","Win Lose"
"1","639928171","radiant",0,77.9663431,"Normal","Win"
"2","639928171","radiant",1,77.9663431,"Normal","Win"
"3","639928171","radiant",2,78.79309195,"Normal","Win"
"4","639928171","radiant",3,80.47085886,"Normal","Win"
"5","639928171","radiant",4,82.5171316,"Normal","Win"
"6","639928171","radiant",5,84.29718811,"Normal","Win"
"7","639928171","radiant",6,87.37119764,"Normal","Win"
"8","639928171","radiant",7,89.4888526,"Normal","Win"
"9","639928171","radiant",8,90.68078285,"Normal","Win"
"10","639928171","radiant",9,91.21329123,"Normal","Win"
"11","639928171","radiant",10,92.31092411,"Normal","Win"
"12","639928171","radiant",11,92.6931698,"Normal","Win"
"13","639928171","radiant",12,92.68703278,"Normal","Win"
"14","639928171","radiant",13,93.6170271,"Normal","Win"
"15","639928171","radiant",14,94.29617549,"Normal","Win"
"16","639928171","radiant",15,95.32620595,"Normal","Win"
"17","639928171","radiant",16,96.00490151,"Normal","Win"
"18","639928171","radiant",17,96.22982689,"Normal","Win"
"19","639928171","radiant",18,96.70931007,"Normal","Win"
"20","639928171","radiant",19,97.61642959,"Normal","Win"
"21","639928171","radiant",20,97.60943015,"Normal","Win"
"22","639928171","radiant",21,97.06322916,"Normal","Win"
"23","639928171","radiant",22,96.77743589,"Normal","Win"
"24","639928171","radiant",23,96.82905903,"Normal","Win"
"25","639928171","radiant",24,96.77023461,"Normal","Win"
"26","639928171","radiant",25,96.72093163,"Normal","Win"
"27","639928171","radiant",26,95.35288145,"Normal","Win"
"28","639928171","radiant",27,93.94641044,"Normal","Win"
"29","639928171","radiant",28,92.90236331,"Normal","Win"
"30","639928171","radiant",29,92.095649,"Normal","Win"
"31","639928171","radiant",30,90.65199469,"Normal","Win"
"32","639928171","radiant",31,88.89060728,"Normal","Win"
"33","639928171","radiant",32,89.3283615,"Normal","Win"
"34","639928171","radiant",33,88.51878701,"Normal","Win"
"35","639928171","radiant",34,88.08815167,"Normal","Win"
"36","639928171","radiant",35,88.10421419,"Normal","Win"
"37","639928171","radiant",36,87.45772491,"Normal","Win"
"38","639928171","radiant",37,88.78262784,"Normal","Win"
"39","639928171","radiant",38,87.59089325,"Normal","Win"
"40","639928171","radiant",39,88.04930333,"Normal","Win"
"41","639928171","radiant",40,87.0611363,"Normal","Win"
"42","639928171","radiant",41,86.58547658,"Normal","Win"
"43","639928171","radiant",42,86.73708504,"Normal","Win"
"44","639928171","radiant",43,87.075101,"Normal","Win"
"45","639928171","radiant",44,87.37309934,"Normal","Win"
"46","639928171","radiant",45,89.06617045,"Normal","Win"
"47","639928171","radiant",46,89.88322226,"Normal","Win"
"48","639928171","radiant",47,89.13040888,"Normal","Win"
"49","639928171","radiant",48,89.85678933,"Normal","Win"
"50","639928171","radiant",49,90.98629275,"Normal","Win"
"51","639928171","radiant",50,91.82225078,"Normal","Win"
"52","639928171","radiant",51,92.48893996,"Normal","Win"
"53","639928171","radiant",52,94.17656537,"Normal","Win"
"54","639928171","radiant",53,94.42748838,"Normal","Win"
"55","639928171","radiant",54,97.5432855,"Normal","Win"
"56","639928171","radiant",55,98.1417939,"Normal","Win"
"57","639928171","radiant",56,98.24210281,"Normal","Win"
"58","639928171","radiant",57,98.24210281,"Normal","Win"
"59","639928171","radiant",58,98.24210281,"Normal","Win"
"60","639928171","radiant",59,98.24210281,"Normal","Win"
"61","639928171","radiant",60,98.24210281,"Normal","Win"
"62","639928171","radiant",61,98.24210281,"Normal","Win"
"63","639928171","radiant",62,98.24210281,"Normal","Win"
"64","639928171","radiant",63,98.24210281,"Normal","Win"
"65","639928171","radiant",64,98.24210281,"Normal","Win"
"66","639928171","radiant",65,98.24210281,"Normal","Win"
"67","639928171","radiant",66,98.24210281,"Normal","Win"
"68","639928171","radiant",67,98.24210281,"Normal","Win"
"69","639928171","radiant",68,98.24210281,"Normal","Win"
"70","639928171","radiant",69,98.24210281,"Normal","Win"
"71","639928171","radiant",70,98.24210281,"Normal","Win"
"72","639928171","radiant",71,98.24210281,"Normal","Win"
"73","639928171","radiant",72,98.24210281,"Normal","Win"
"74","639928171","radiant",73,98.24210281,"Normal","Win"
"75","639928171","radiant",74,98.24210281,"Normal","Win"
"76","639928171","radiant",75,98.24210281,"Normal","Win"
"77","639928171","radiant",76,98.24210281,"Normal","Win"
"78","639928171","radiant",77,98.16195113,"Normal","Win"
"79","639928171","radiant",78,98.70910564,"Normal","Win"
