"","match","team","tsync","DD","Tier","Win Lose"
"1","645396133","radiant",0,19.50354915,"High","Win"
"2","645396133","radiant",1,21.09153387,"High","Win"
"3","645396133","radiant",2,23.12223781,"High","Win"
"4","645396133","radiant",3,25.50657609,"High","Win"
"5","645396133","radiant",4,26.1589128,"High","Win"
"6","645396133","radiant",5,28.14513772,"High","Win"
"7","645396133","radiant",6,28.17559199,"High","Win"
"8","645396133","radiant",7,29.11991097,"High","Win"
"9","645396133","radiant",8,29.19416592,"High","Win"
"10","645396133","radiant",9,32.01368894,"High","Win"
"11","645396133","radiant",10,34.33921549,"High","Win"
"12","645396133","radiant",11,36.5847368,"High","Win"
"13","645396133","radiant",12,39.14855035,"High","Win"
"14","645396133","radiant",13,42.26908958,"High","Win"
"15","645396133","radiant",14,45.27742074,"High","Win"
"16","645396133","radiant",15,49.08453988,"High","Win"
"17","645396133","radiant",16,52.35065864,"High","Win"
"18","645396133","radiant",17,55.90847435,"High","Win"
"19","645396133","radiant",18,59.42092124,"High","Win"
"20","645396133","radiant",19,61.88761501,"High","Win"
"21","645396133","radiant",20,63.17658467,"High","Win"
"22","645396133","radiant",21,64.88094698,"High","Win"
"23","645396133","radiant",22,65.88231897,"High","Win"
"24","645396133","radiant",23,67.39656356,"High","Win"
"25","645396133","radiant",24,68.5898174,"High","Win"
"26","645396133","radiant",25,70.65659769,"High","Win"
"27","645396133","radiant",26,71.36481219,"High","Win"
"28","645396133","radiant",27,70.89138243,"High","Win"
"29","645396133","radiant",28,70.4947472,"High","Win"
"30","645396133","radiant",29,71.44295263,"High","Win"
"31","645396133","radiant",30,71.36827837,"High","Win"
"32","645396133","radiant",31,72.9869876,"High","Win"
"33","645396133","radiant",32,74.56931832,"High","Win"
"34","645396133","radiant",33,76.45948023,"High","Win"
"35","645396133","radiant",34,75.77817659,"High","Win"
"36","645396133","radiant",35,76.05430923,"High","Win"
"37","645396133","radiant",36,75.44115229,"High","Win"
"38","645396133","radiant",37,75.61320784,"High","Win"
"39","645396133","radiant",38,75.99452477,"High","Win"
"40","645396133","radiant",39,77.17930519,"High","Win"
"41","645396133","radiant",40,77.17930519,"High","Win"
"42","645396133","radiant",41,77.17930519,"High","Win"
"43","645396133","radiant",42,79.16505667,"High","Win"
"44","645396133","radiant",43,77.69317487,"High","Win"
"45","645396133","radiant",44,75.73171134,"High","Win"
"46","645396133","radiant",45,74.73006326,"High","Win"
"47","645396133","radiant",46,76.65524363,"High","Win"
"48","645396133","radiant",47,76.97953439,"High","Win"
"49","645396133","radiant",48,77.77033116,"High","Win"
"50","645396133","radiant",49,78.91548566,"High","Win"
"51","645396133","radiant",50,79.81147382,"High","Win"
"52","645396133","radiant",51,80.22471746,"High","Win"
"53","645396133","radiant",52,80.59416307,"High","Win"
"54","645396133","radiant",53,81.13205574,"High","Win"
"55","645396133","radiant",54,82.51284214,"High","Win"
"56","645396133","radiant",55,82.65183487,"High","Win"
"57","645396133","radiant",56,85.33744843,"High","Win"
"58","645396133","radiant",57,85.32410734,"High","Win"
"59","645396133","radiant",58,85.56445463,"High","Win"
"60","645396133","radiant",59,87.88766835,"High","Win"
"61","645396133","radiant",60,89.7075022,"High","Win"
"62","645396133","radiant",61,89.47618229,"High","Win"
"63","645396133","radiant",62,89.28890604,"High","Win"
"64","645396133","radiant",63,90.44715904,"High","Win"
"65","645396133","radiant",64,90.39436949,"High","Win"
"66","645396133","radiant",65,91.39555088,"High","Win"
"67","645396133","radiant",66,93.90976989,"High","Win"
"68","645396133","radiant",67,96.87493334,"High","Win"
"69","645396133","radiant",68,99.56728955,"High","Win"
"70","645396133","radiant",69,102.4087637,"High","Win"
"71","645396133","radiant",70,104.3388438,"High","Win"
"72","645396133","radiant",71,107.833141,"High","Win"
"73","645396133","radiant",72,132.0214385,"High","Win"
"74","645396133","radiant",73,132.1822028,"High","Win"
"75","645396133","radiant",74,133.4644205,"High","Win"
"76","645396133","radiant",75,135.0369652,"High","Win"
"77","645396133","radiant",76,136.7243713,"High","Win"
"78","645396133","radiant",77,136.9025558,"High","Win"
"79","645396133","radiant",78,139.1685143,"High","Win"
"80","645396133","radiant",79,140.019902,"High","Win"
"81","645396133","radiant",80,140.1126334,"High","Win"
"82","645396133","radiant",81,140.0239607,"High","Win"
"83","645396133","radiant",82,138.6592378,"High","Win"
"84","645396133","radiant",83,138.8275265,"High","Win"
"85","645396133","radiant",84,138.3183322,"High","Win"
"86","645396133","radiant",85,137.4784971,"High","Win"
"87","645396133","radiant",86,136.4138179,"High","Win"
"88","645396133","radiant",87,135.6948332,"High","Win"
"89","645396133","radiant",88,135.3121257,"High","Win"
"90","645396133","radiant",89,136.2001813,"High","Win"
"91","645396133","radiant",90,137.3287521,"High","Win"
"92","645396133","radiant",91,136.3630442,"High","Win"
"93","645396133","radiant",92,135.2448719,"High","Win"
"94","645396133","radiant",93,134.8174147,"High","Win"
"95","645396133","radiant",94,133.8991395,"High","Win"
"96","645396133","radiant",95,134.4036044,"High","Win"
"97","645396133","radiant",96,134.4843986,"High","Win"
"98","645396133","radiant",97,134.255055,"High","Win"
"99","645396133","radiant",98,133.3688628,"High","Win"
"100","645396133","radiant",99,134.5037126,"High","Win"
"101","645396133","radiant",100,135.4688856,"High","Win"
"102","645396133","radiant",101,134.5877189,"High","Win"
"103","645396133","radiant",102,134.0932093,"High","Win"
"104","645396133","radiant",103,131.02782,"High","Win"
"105","645396133","radiant",104,130.918362,"High","Win"
"106","645396133","radiant",105,129.5796927,"High","Win"
"107","645396133","radiant",106,130.208399,"High","Win"
"108","645396133","radiant",107,131.2867315,"High","Win"
"109","645396133","radiant",108,133.574145,"High","Win"
"110","645396133","radiant",109,135.4527495,"High","Win"
"111","645396133","radiant",110,136.1606353,"High","Win"
"112","645396133","radiant",111,136.7644456,"High","Win"
"113","645396133","radiant",112,137.3130451,"High","Win"
"114","645396133","radiant",113,136.5312387,"High","Win"
"115","645396133","radiant",114,134.9592954,"High","Win"
"116","645396133","radiant",115,133.2077011,"High","Win"
"117","645396133","radiant",116,131.8072951,"High","Win"
"118","645396133","radiant",117,132.6235466,"High","Win"
"119","645396133","radiant",118,133.868653,"High","Win"
"120","645396133","radiant",119,135.3117888,"High","Win"
"121","645396133","radiant",120,135.9238054,"High","Win"
"122","645396133","radiant",121,136.2619791,"High","Win"
"123","645396133","radiant",122,136.3880953,"High","Win"
"124","645396133","radiant",123,136.2527971,"High","Win"
"125","645396133","radiant",124,136.4824007,"High","Win"
"126","645396133","radiant",125,135.999862,"High","Win"
"127","645396133","radiant",126,137.0578195,"High","Win"
"128","645396133","radiant",127,136.1112682,"High","Win"
"129","645396133","radiant",128,136.0479753,"High","Win"
"130","645396133","radiant",129,137.074886,"High","Win"
"131","645396133","radiant",130,137.2078382,"High","Win"
"132","645396133","radiant",131,137.0251414,"High","Win"
"133","645396133","radiant",132,137.3724389,"High","Win"
"134","645396133","radiant",133,137.7103818,"High","Win"
"135","645396133","radiant",134,140.128395,"High","Win"
"136","645396133","radiant",135,141.1506903,"High","Win"
"137","645396133","radiant",136,141.6499349,"High","Win"
"138","645396133","radiant",137,142.0237152,"High","Win"
"139","645396133","radiant",138,143.8898835,"High","Win"
"140","645396133","radiant",139,142.6047745,"High","Win"
"141","645396133","radiant",140,140.5718123,"High","Win"
"142","645396133","radiant",141,138.4609276,"High","Win"
"143","645396133","radiant",142,138.4175799,"High","Win"
"144","645396133","radiant",143,140.3364533,"High","Win"
"145","645396133","radiant",144,140.2004256,"High","Win"
"146","645396133","radiant",145,138.4376555,"High","Win"
"147","645396133","radiant",146,138.6828414,"High","Win"
"148","645396133","radiant",147,136.6572594,"High","Win"
"149","645396133","radiant",148,137.0694681,"High","Win"
"150","645396133","radiant",149,136.3871774,"High","Win"
"151","645396133","radiant",150,136.3867528,"High","Win"
"152","645396133","radiant",151,136.8858835,"High","Win"
"153","645396133","radiant",152,137.849936,"High","Win"
"154","645396133","radiant",153,136.7832956,"High","Win"
"155","645396133","radiant",154,139.2221046,"High","Win"
"156","645396133","radiant",155,138.9606258,"High","Win"
"157","645396133","radiant",156,138.8026424,"High","Win"
"158","645396133","radiant",157,138.1281716,"High","Win"
"159","645396133","radiant",158,137.7342632,"High","Win"
"160","645396133","radiant",159,137.1245686,"High","Win"
"161","645396133","radiant",160,135.2246842,"High","Win"
"162","645396133","radiant",161,133.2744474,"High","Win"
"163","645396133","radiant",162,132.9356039,"High","Win"
"164","645396133","radiant",163,131.0511749,"High","Win"
"165","645396133","radiant",164,130.9155837,"High","Win"
"166","645396133","radiant",165,130.7277366,"High","Win"
"167","645396133","radiant",166,131.3960764,"High","Win"
"168","645396133","radiant",167,131.9547481,"High","Win"
"169","645396133","radiant",168,131.4910934,"High","Win"
"170","645396133","radiant",169,131.0285396,"High","Win"
"171","645396133","radiant",170,131.2387406,"High","Win"
"172","645396133","radiant",171,131.2151524,"High","Win"
"173","645396133","radiant",172,132.6860169,"High","Win"
"174","645396133","radiant",173,132.9731683,"High","Win"
"175","645396133","radiant",174,131.637026,"High","Win"
"176","645396133","radiant",175,133.2928665,"High","Win"
"177","645396133","radiant",176,133.2599018,"High","Win"
"178","645396133","radiant",177,131.3548833,"High","Win"
"179","645396133","radiant",178,131.0308886,"High","Win"
"180","645396133","radiant",179,131.4489737,"High","Win"
"181","645396133","radiant",180,133.1187978,"High","Win"
"182","645396133","radiant",181,134.6952395,"High","Win"
"183","645396133","radiant",182,136.3945894,"High","Win"
"184","645396133","radiant",183,137.5776043,"High","Win"
"185","645396133","radiant",184,136.0977955,"High","Win"
"186","645396133","radiant",185,134.9331452,"High","Win"
"187","645396133","radiant",186,132.9873058,"High","Win"
"188","645396133","radiant",187,133.6538684,"High","Win"
"189","645396133","radiant",188,132.9785922,"High","Win"
"190","645396133","radiant",189,133.5301359,"High","Win"
"191","645396133","radiant",190,132.825541,"High","Win"
"192","645396133","radiant",191,130.8571637,"High","Win"
"193","645396133","radiant",192,130.7795045,"High","Win"
"194","645396133","radiant",193,130.7673112,"High","Win"
"195","645396133","radiant",194,131.522355,"High","Win"
"196","645396133","radiant",195,132.6995864,"High","Win"
"197","645396133","radiant",196,131.9979673,"High","Win"
"198","645396133","radiant",197,132.8473988,"High","Win"
"199","645396133","radiant",198,134.4836687,"High","Win"
"200","645396133","radiant",199,133.5227868,"High","Win"
"201","645396133","radiant",200,133.203255,"High","Win"
"202","645396133","radiant",201,131.2569638,"High","Win"
"203","645396133","radiant",202,131.4897698,"High","Win"
"204","645396133","radiant",203,131.9974861,"High","Win"
"205","645396133","radiant",204,135.4655154,"High","Win"
"206","645396133","radiant",205,138.0474091,"High","Win"
"207","645396133","radiant",206,137.9260575,"High","Win"
"208","645396133","radiant",207,138.4762817,"High","Win"
"209","645396133","radiant",208,136.9046704,"High","Win"
"210","645396133","radiant",209,136.7323401,"High","Win"
"211","645396133","radiant",210,137.2796809,"High","Win"
"212","645396133","radiant",211,137.6880069,"High","Win"
"213","645396133","radiant",212,135.3308565,"High","Win"
"214","645396133","radiant",213,135.1672688,"High","Win"
"215","645396133","radiant",214,134.6402259,"High","Win"
"216","645396133","radiant",215,133.419354,"High","Win"
"217","645396133","radiant",216,131.710588,"High","Win"
"218","645396133","radiant",217,132.1866299,"High","Win"
"219","645396133","radiant",218,131.5011294,"High","Win"
"220","645396133","radiant",219,132.3428198,"High","Win"
"221","645396133","radiant",220,142.1018707,"High","Win"
"222","645396133","radiant",221,143.6703151,"High","Win"
"223","645396133","radiant",222,143.0805278,"High","Win"
"224","645396133","radiant",223,142.8523032,"High","Win"
"225","645396133","radiant",224,140.3768167,"High","Win"
"226","645396133","radiant",225,139.1376636,"High","Win"
"227","645396133","radiant",226,137.4991255,"High","Win"
"228","645396133","radiant",227,136.4176834,"High","Win"
"229","645396133","radiant",228,135.5384536,"High","Win"
"230","645396133","radiant",229,135.4293536,"High","Win"
"231","645396133","radiant",230,135.143704,"High","Win"
"232","645396133","radiant",231,134.7268157,"High","Win"
"233","645396133","radiant",232,134.2292716,"High","Win"
"234","645396133","radiant",233,133.8494306,"High","Win"
"235","645396133","radiant",234,134.5093999,"High","Win"
"236","645396133","radiant",235,141.2766093,"High","Win"
"237","645396133","radiant",236,141.6644089,"High","Win"
"238","645396133","radiant",237,142.84309,"High","Win"
"239","645396133","radiant",238,143.1813614,"High","Win"
"240","645396133","radiant",239,144.3338565,"High","Win"
"241","645396133","radiant",240,143.8577442,"High","Win"
"242","645396133","radiant",241,110.6349796,"High","Win"
"243","645396133","radiant",242,109.7511332,"High","Win"
"244","645396133","radiant",243,108.5850236,"High","Win"
"245","645396133","radiant",244,107.2346081,"High","Win"
"246","645396133","radiant",245,107.8115734,"High","Win"
"247","645396133","radiant",246,108.6929191,"High","Win"
"248","645396133","radiant",247,108.8487845,"High","Win"
"249","645396133","radiant",248,108.7712848,"High","Win"
"250","645396133","radiant",249,108.8646706,"High","Win"
"251","645396133","radiant",250,109.5210484,"High","Win"
"252","645396133","radiant",251,109.5362187,"High","Win"
"253","645396133","radiant",252,109.9208628,"High","Win"
"254","645396133","radiant",253,108.8617765,"High","Win"
"255","645396133","radiant",254,107.8145466,"High","Win"
"256","645396133","radiant",255,107.755473,"High","Win"
"257","645396133","radiant",256,107.7215873,"High","Win"
"258","645396133","radiant",257,109.5854833,"High","Win"
"259","645396133","radiant",258,108.8533979,"High","Win"
"260","645396133","radiant",259,110.8295761,"High","Win"
