team,time,value
1,243,43
1,244,31
1,245,31
1,246,31
1,247,31
1,248,43
1,249,37
1,250,37
1,251,41
1,252,49
1,253,49
1,254,49
1,255,44
1,256,44
1,257,44
1,258,50
1,259,38
1,260,38
1,261,30
1,262,30
1,263,30
1,264,42
1,265,42
1,266,42
1,267,30
1,268,30
1,269,40
1,270,40
1,271,48
1,272,48
1,273,48
1,274,54
1,275,56
1,276,42
1,277,54
1,278,40
1,279,38
1,280,37
1,281,45
1,282,46
1,283,46
1,284,46
1,285,39
1,286,39
1,287,41
1,288,41
1,289,41
1,290,41
1,291,41
1,292,41
1,293,41
1,294,41
1,295,42
1,296,42
1,297,27
1,298,27
1,299,27
1,300,27
1,301,27
1,302,27
1,303,27
1,304,27
1,305,27
1,306,27
1,307,27
1,308,27
1,309,27
1,310,27
1,311,27
1,312,39
1,313,27
1,314,27
1,315,27
1,316,27
1,317,27
1,318,27
1,319,27
1,320,33
1,321,33
1,322,33
1,323,48
1,324,47
1,325,47
1,326,47
1,327,47
1,328,50
1,329,50
1,330,50
1,331,50
1,332,50
1,333,50
1,334,50
1,335,50
1,336,52
1,337,57
1,338,54
1,339,42
1,340,42
1,341,42
1,342,42
1,343,42
1,344,54
1,345,33
1,346,45
1,347,33
1,348,57
1,349,39
1,350,49
1,351,61
1,352,47
1,353,49
1,354,49
1,355,49
1,356,46
1,357,33
1,358,33
1,359,41
1,360,41
1,361,41
1,362,35
1,363,37
1,364,37
1,365,37
1,366,38
1,367,38
1,368,43
1,369,31
1,370,31
1,371,31
1,372,31
1,373,30
1,374,31
1,375,31
1,376,31
1,377,31
1,378,31
1,379,31
1,380,42
1,381,30
1,382,54
1,383,48
1,384,60
1,385,54
1,386,59
1,387,52
1,388,32
1,389,40
1,390,44
1,391,32
1,392,32
1,393,32
1,394,32
1,395,32
1,396,44
1,397,32
1,398,32
1,399,28
1,400,28
1,401,40
1,402,35
1,403,41
1,404,36
1,405,36
1,406,36
1,407,36
1,408,42
1,409,30
1,410,38
1,411,42
1,412,42
1,413,42
1,414,42
1,415,42
1,416,42
1,417,42
1,418,54
1,419,52
1,420,46
1,421,46
1,422,48
1,423,40
1,424,39
1,425,39
1,426,39
1,427,39
1,428,39
1,429,41
1,430,43
1,431,53
1,432,39
1,433,39
1,434,39
1,435,39
1,436,39
1,437,38
1,438,38
1,439,38
1,440,38
1,441,37
1,442,38
1,443,38
1,444,37
1,445,38
1,446,34
1,447,38
1,448,38
1,449,38
1,450,38
1,451,38
1,452,38
1,453,38
1,454,38
1,455,38
1,456,38
1,457,37
1,458,37
1,459,37
1,460,44
1,461,32
1,462,32
1,463,32
1,464,32
1,465,44
1,466,39
1,467,44
1,468,32
1,469,39
1,470,39
1,471,40
1,472,40
1,473,40
1,474,40
1,475,45
1,476,37
1,477,37
1,478,44
1,479,37
1,480,37
1,481,37
1,482,57
1,483,45
1,484,37
1,485,37
1,486,22
1,487,22
1,488,22
1,489,22
1,490,22
1,491,22
1,492,22
1,493,22
1,494,35
1,495,23
1,496,24
1,497,24
1,498,24
1,499,24
1,500,24
1,501,24
1,502,24
1,503,24
1,504,23
1,505,38
1,506,38
1,507,38
1,508,38
1,509,38
1,510,38
1,511,38
1,512,38
1,513,38
1,514,38
1,515,38
1,516,38
1,517,38
1,518,38
1,519,38
1,520,38
1,521,39
1,522,46
1,523,45
1,524,45
1,525,45
1,526,45
1,527,45
1,528,50
1,529,38
1,530,38
1,531,38
1,532,38
1,533,38
1,534,38
1,535,38
1,536,37
1,537,37
1,538,37
1,539,36
1,540,36
1,541,36
1,542,37
1,543,37
1,544,37
1,545,37
1,546,37
1,547,37
1,548,37
1,549,37
1,550,49
1,551,35
1,552,43
1,553,31
1,554,31
1,555,31
1,556,31
1,557,31
1,558,31
1,559,31
1,560,31
1,561,31
1,562,31
1,563,27
1,564,27
1,565,27
1,566,27
1,567,27
1,568,27
1,569,27
1,570,20
1,571,20
1,572,32
1,573,32
1,574,32
1,575,32
1,576,20
1,577,20
1,578,20
1,579,20
1,580,21
1,581,34
1,582,47
1,583,30
1,584,30
1,585,30
1,586,30
1,587,30
1,588,27
1,589,27
1,590,27
1,591,34
1,592,28
1,593,22
1,594,26
1,595,26
1,596,32
1,597,32
1,598,32
1,599,32
1,600,37
1,601,32
1,602,32
1,603,32
1,604,32
1,605,32
1,606,32
1,607,32
1,608,41
1,609,41
1,610,45
1,611,41
1,612,37
1,613,53
1,614,41
1,615,41
1,616,53
1,617,39
1,618,39
1,619,39
1,620,40
1,621,40
1,622,40
1,623,54
1,624,41
1,625,37
1,626,37
1,627,37
1,628,34
1,629,34
1,630,34
1,631,40
1,632,40
1,633,40
1,634,44
1,635,38
1,636,38
1,637,30
1,638,30
1,639,58
1,640,50
1,641,56
1,642,52
1,643,46
1,644,52
1,645,40
1,646,57
1,647,39
1,648,39
1,649,31
1,650,31
1,651,31
1,652,43
1,653,43
1,654,43
1,655,43
1,656,43
1,657,38
1,658,38
1,659,44
1,660,44
1,661,44
1,662,42
1,663,42
1,664,42
1,665,42
1,666,42
1,667,40
1,668,40
1,669,54
1,670,54
1,671,40
1,672,40
1,673,40
1,674,42
1,675,42
1,676,42
1,677,42
1,678,42
1,679,42
1,680,32
1,681,50
1,682,38
1,683,38
1,684,38
1,685,38
1,686,38
1,687,38
1,688,38
1,689,38
1,690,23
1,691,23
1,692,23
1,693,23
1,694,23
1,695,23
1,696,40
1,697,23
1,698,23
1,699,23
1,700,23
1,701,23
1,702,23
1,703,23
1,704,23
1,705,23
1,706,23
1,707,23
1,708,23
1,709,23
1,710,23
1,711,23
1,712,23
1,713,23
1,714,23
1,715,27
1,716,42
1,717,42
1,718,42
1,719,42
1,720,42
1,721,42
1,722,42
1,723,42
1,724,40
1,725,40
1,726,40
1,727,40
1,728,40
1,729,40
1,730,45
1,731,59
1,732,45
1,733,37
1,734,37
1,735,35
1,736,34
1,737,34
1,738,34
1,739,34
1,740,34
1,741,34
1,742,48
1,743,48
1,744,48
1,745,48
1,746,49
1,747,34
1,748,30
1,749,30
1,750,30
1,751,37
1,752,37
1,753,37
1,754,52
1,755,52
1,756,58
1,757,58
1,758,58
1,759,49
1,760,49
1,761,49
1,762,49
1,763,56
1,764,56
1,765,49
1,766,49
1,767,49
1,768,49
1,769,56
1,770,52
1,771,52
1,772,66
1,773,54
1,774,60
1,775,48
1,776,60
1,777,52
1,778,52
1,779,42
1,780,42
1,781,42
1,782,42
1,783,42
1,784,32
1,785,32
1,786,32
1,787,32
1,788,44
1,789,56
1,790,42
1,791,30
1,792,56
1,793,42
1,794,42
1,795,42
1,796,31
1,797,43
1,798,51
1,799,39
1,800,27
1,801,27
1,802,27
1,803,31
1,804,43
1,805,27
1,806,55
1,807,50
1,808,62
1,809,32
1,810,32
1,811,32
1,812,56
1,813,44
1,814,44
1,815,44
1,816,32
1,817,36
1,818,49
1,819,49
1,820,49
1,821,32
1,822,32
1,823,36
1,824,36
1,825,44
1,826,36
1,827,36
1,828,36
1,829,36
1,830,36
1,831,36
1,832,36
1,833,36
1,834,36
1,835,36
1,836,36
1,837,32
1,838,30
1,839,38
1,840,28
1,841,52
1,842,37
1,843,37
1,844,41
1,845,45
1,846,45
1,847,28
1,848,35
1,849,35
1,850,35
1,851,29
1,852,50
1,853,33
1,854,39
1,855,39
1,856,42
1,857,34
1,858,33
1,859,41
1,860,51
1,861,57
1,862,45
1,863,33
1,864,33
1,865,31
1,866,31
1,867,32
1,868,32
1,869,40
1,870,40
1,871,40
1,872,40
1,873,46
1,874,34
1,875,49
1,876,49
1,877,49
1,878,49
1,879,49
1,880,49
1,881,50
1,882,50
1,883,62
1,884,62
1,885,50
1,886,50
1,887,48
1,888,47
1,889,47
1,890,46
1,891,46
1,892,40
1,893,40
1,894,41
1,895,41
1,896,49
1,897,49
1,898,39
1,899,51
1,900,39
1,901,41
1,902,43
1,903,43
1,904,33
1,905,43
1,906,43
1,907,43
1,908,43
1,909,43
1,910,43
1,911,43
1,912,33
1,913,45
1,914,37
1,915,37
1,916,42
1,917,42
1,918,42
1,919,45
1,920,45
1,921,45
1,922,44
1,923,44
1,924,40
1,925,40
1,926,40
1,927,37
1,928,37
1,929,49
1,930,41
1,931,37
1,932,68
1,933,48
1,934,52
1,935,52
1,936,51
1,937,42
1,938,54
1,939,52
1,940,54
1,941,42
1,942,42
1,943,50
1,944,62
1,945,50
1,946,43
1,947,67
1,948,58
1,949,42
1,950,42
1,951,52
1,952,48
1,953,48
1,954,44
1,955,44
1,956,44
1,957,46
1,958,46
1,959,40
1,960,43
1,961,43
1,962,43
1,963,55
1,964,51
1,965,51
1,966,29
1,967,29
1,968,29
1,969,29
1,970,29
1,971,29
1,972,29
1,973,29
1,974,29
1,975,29
1,976,29
1,977,29
1,978,29
1,979,29
1,980,29
1,981,29
1,982,29
1,983,30
1,984,30
1,985,40
1,986,48
1,987,36
1,988,36
1,989,36
1,990,36
1,991,35
1,992,45
1,993,45
1,994,45
1,995,45
1,996,45
1,997,46
1,998,46
1,999,46
1,1000,46
1,1001,58
1,1002,46
1,1003,50
1,1004,62
1,1005,60
1,1006,60
1,1007,61
1,1008,52
1,1009,37
1,1010,37
1,1011,37
1,1012,27
1,1013,27
1,1014,27
1,1015,27
1,1016,27
1,1017,27
1,1018,27
1,1019,27
1,1020,29
1,1021,29
1,1022,41
1,1023,29
1,1024,29
1,1025,29
1,1026,29
1,1027,29
1,1028,29
1,1029,29
1,1030,29
1,1031,38
1,1032,38
1,1033,38
1,1034,47
1,1035,47
1,1036,47
1,1037,47
1,1038,47
1,1039,47
1,1040,47
1,1041,48
1,1042,48
1,1043,48
1,1044,48
1,1045,48
1,1046,48
1,1047,38
1,1048,38
1,1049,38
1,1050,50
1,1051,46
1,1052,52
1,1053,40
1,1054,44
1,1055,44
1,1056,44
1,1057,44
1,1058,48
1,1059,48
1,1060,48
1,1061,48
1,1062,42
1,1063,42
1,1064,42
1,1065,42
1,1066,42
1,1067,42
1,1068,46
1,1069,54
1,1070,53
1,1071,45
1,1072,41
1,1073,56
1,1074,47
1,1075,47
1,1076,41
1,1077,45
1,1078,45
1,1079,49
1,1080,33
1,1081,25
1,1082,25
1,1083,25
1,1084,25
1,1085,37
1,1086,25
1,1087,25
1,1088,25
1,1089,25
1,1090,25
1,1091,25
1,1092,25
1,1093,25
1,1094,25
1,1095,25
1,1096,25
1,1097,25
1,1098,35
1,1099,35
1,1100,47
1,1101,47
1,1102,47
1,1103,47
1,1104,35
1,1105,35
1,1106,35
1,1107,35
1,1108,35
1,1109,35
1,1110,47
1,1111,31
1,1112,27
1,1113,27
1,1114,27
1,1115,27
1,1116,27
1,1117,27
1,1118,27
1,1119,27
1,1120,27
1,1121,41
1,1122,41
1,1123,27
1,1124,27
1,1125,27
1,1126,27
1,1127,17
1,1128,17
1,1129,17
1,1130,17
1,1131,17
1,1132,17
1,1133,19
1,1134,19
1,1135,19
1,1136,19
1,1137,19
1,1138,19
1,1139,19
1,1140,19
1,1141,19
1,1142,19
1,1143,19
1,1144,19
1,1145,19
1,1146,17
1,1147,19
1,1148,19
1,1149,17
1,1150,17
1,1151,17
1,1152,19
1,1153,19
1,1154,19
1,1155,19
1,1156,17
1,1157,17
1,1158,17
1,1159,17
1,1160,15
1,1161,24
1,1162,24
1,1163,25
1,1164,34
1,1165,42
1,1166,42
1,1167,48
1,1168,30
1,1169,30
1,1170,30
1,1171,30
1,1172,24
1,1173,24
1,1174,24
1,1175,24
1,1176,36
1,1177,36
1,1178,24
1,1179,32
1,1180,32
1,1181,32
1,1182,32
1,1183,29
1,1184,41
1,1185,41
1,1186,29
1,1187,29
1,1188,41
1,1189,48
1,1190,48
1,1191,48
1,1192,48
1,1193,52
1,1194,52
1,1195,56
1,1196,56
1,1197,47
1,1198,47
1,1199,47
1,1200,42
1,1201,42
1,1202,42
1,1203,42
1,1204,42
1,1205,42
1,1206,42
1,1207,42
1,1208,42
1,1209,42
1,1210,42
1,1211,52
1,1212,52
1,1213,52
1,1214,52
1,1215,61
1,1216,62
1,1217,70
1,1218,58
1,1219,48
1,1220,38
1,1221,48
1,1222,42
1,1223,50
1,1224,50
1,1225,50
1,1226,46
1,1227,68
1,1228,54
1,1229,63
1,1230,51
1,1231,43
1,1232,43
1,1233,48
1,1234,48
1,1235,46
1,1236,43
1,1237,42
1,1238,38
1,1239,38
1,1240,42
1,1241,42
1,1242,42
1,1243,42
1,1244,54
1,1245,54
1,1246,54
1,1247,54
1,1248,54
1,1249,53
1,1250,53
1,1251,49
1,1252,49
1,1253,49
1,1254,41
1,1255,41
1,1256,51
1,1257,41
1,1258,49
1,1259,41
1,1260,41
1,1261,41
1,1262,45
1,1263,45
1,1264,45
1,1265,45
1,1266,45
1,1267,45
1,1268,45
1,1269,45
1,1270,53
1,1271,41
1,1272,36
1,1273,36
1,1274,40
1,1275,36
1,1276,28
1,1277,39
1,1278,35
1,1279,35
1,1280,35
1,1281,39
1,1282,39
1,1283,39
1,1284,39
1,1285,39
1,1286,34
1,1287,34
1,1288,46
1,1289,46
1,1290,46
1,1291,34
1,1292,34
1,1293,34
1,1294,34
1,1295,38
1,1296,46
1,1297,46
1,1298,48
1,1299,48
1,1300,46
1,1301,46
1,1302,36
1,1303,36
1,1304,40
1,1305,40
1,1306,41
1,1307,40
1,1308,24
1,1309,24
1,1310,24
1,1311,47
1,1312,32
1,1313,28
1,1314,27
1,1315,27
1,1316,27
1,1317,36
1,1318,38
1,1319,50
1,1320,50
1,1321,56
1,1322,48
1,1323,60
1,1324,54
1,1325,58
1,1326,58
1,1327,58
1,1328,46
1,1329,44
1,1330,44
1,1331,44
1,1332,44
1,1333,46
1,1334,46
1,1335,52
1,1336,52
1,1337,40
1,1338,40
1,1339,40
1,1340,41
1,1341,41
1,1342,55
1,1343,55
1,1344,55
1,1345,46
1,1346,46
1,1347,54
1,1348,45
1,1349,45
1,1350,45
1,1351,35
1,1352,35
1,1353,47
1,1354,33
1,1355,33
1,1356,45
1,1357,31
1,1358,45
1,1359,53
1,1360,47
1,1361,37
1,1362,25
1,1363,25
1,1364,23
1,1365,23
1,1366,23
1,1367,23
1,1368,23
1,1369,23
1,1370,23
1,1371,23
1,1372,23
1,1373,23
1,1374,23
1,1375,23
1,1376,35
1,1377,35
1,1378,35
1,1379,23
1,1380,23
1,1381,23
1,1382,23
1,1383,23
1,1384,33
1,1385,33
1,1386,33
1,1387,33
1,1388,43
1,1389,43
1,1390,43
1,1391,43
1,1392,43
1,1393,43
1,1394,43
1,1395,43
1,1396,43
1,1397,43
1,1398,43
1,1399,43
1,1400,57
1,1401,57
1,1402,57
1,1403,57
1,1404,47
1,1405,47
1,1406,37
1,1407,37
1,1408,37
1,1409,37
1,1410,37
1,1411,37
1,1412,37
1,1413,37
1,1414,44
1,1415,48
1,1416,48
1,1417,48
1,1418,48
1,1419,34
1,1420,34
1,1421,34
1,1422,26
1,1423,26
1,1424,26
1,1425,26
1,1426,26
1,1427,26
1,1428,26
1,1429,26
1,1430,25
1,1431,24
1,1432,24
1,1433,20
1,1434,20
1,1435,19
1,1436,19
1,1437,20
1,1438,34
1,1439,34
1,1440,32
1,1441,32
1,1442,31
1,1443,31
1,1444,17
1,1445,31
1,1446,31
1,1447,17
1,1448,31
1,1449,17
1,1450,17
1,1451,17
1,1452,17
1,1453,18
1,1454,18
1,1455,27
1,1456,31
1,1457,31
1,1458,32
1,1459,30
1,1460,30
1,1461,30
1,1462,30
1,1463,26
1,1464,33
1,1465,19
1,1466,21
1,1467,34
1,1468,34
1,1469,32
1,1470,26
1,1471,26
1,1472,20
1,1473,20
1,1474,20
1,1475,27
1,1476,27
1,1477,27
1,1478,33
1,1479,21
1,1480,21
1,1481,21
1,1482,21
1,1483,21
1,1484,41
1,1485,45
1,1486,45
1,1487,54
1,1488,50
1,1489,29
1,1490,29
1,1491,29
1,1492,29
1,1493,25
1,1494,25
1,1495,25
1,1496,25
1,1497,37
1,1498,37
1,1499,25
1,1500,37
1,1501,25
1,1502,25
1,1503,25
1,1504,25
1,1505,37
1,1506,43
1,1507,49
1,1508,41
1,1509,46
1,1510,41
1,1511,34
1,1512,34
1,1513,34
1,1514,27
1,1515,39
1,1516,39
1,1517,27
1,1518,39
1,1519,42
1,1520,45
1,1521,37
1,1522,43
1,1523,43
1,1524,44
1,1525,44
1,1526,44
1,1527,50
1,1528,44
1,1529,34
1,1530,28
1,1531,30
1,1532,30
1,1533,30
1,1534,42
1,1535,42
1,1536,42
1,1537,42
1,1538,30
1,1539,30
1,1540,42
1,1541,30
1,1542,30
1,1543,30
1,1544,30
1,1545,30
1,1546,40
1,1547,40
1,1548,50
1,1549,50
1,1550,50
1,1551,49
1,1552,49
1,1553,57
1,1554,58
1,1555,58
1,1556,58
1,1557,58
1,1558,58
1,1559,58
1,1560,56
1,1561,56
1,1562,56
1,1563,56
1,1564,56
1,1565,56
1,1566,56
1,1567,62
1,1568,62
1,1569,62
1,1570,62
1,1571,54
1,1572,54
1,1573,54
1,1574,54
1,1575,54
1,1576,54
1,1577,54
1,1578,54
1,1579,54
1,1580,51
1,1581,55
1,1582,55
1,1583,55
1,1584,45
1,1585,45
1,1586,41
1,1587,41
1,1588,53
1,1589,41
1,1590,51
1,1591,51
1,1592,55
1,1593,55
1,1594,55
1,1595,55
1,1596,55
1,1597,55
1,1598,51
1,1599,51
1,1600,51
1,1601,51
1,1602,56
1,1603,60
1,1604,60
1,1605,60
1,1606,60
1,1607,59
1,1608,59
1,1609,59
1,1610,59
1,1611,70
1,1612,65
1,1613,66
1,1614,66
1,1615,66
1,1616,66
1,1617,62
1,1618,66
1,1619,66
1,1620,71
1,1621,47
1,1622,47
1,1623,47
1,1624,47
1,1625,43
1,1626,52
1,1627,46
1,1628,50
1,1629,69
1,1630,57
1,1631,57
1,1632,57
1,1633,53
1,1634,49
1,1635,48
1,1636,43
1,1637,55
1,1638,55
1,1639,60
1,1640,54
1,1641,54
1,1642,48
1,1643,48
1,1644,48
1,1645,60
1,1646,49
1,1647,49
1,1648,63
1,1649,45
1,1650,45
1,1651,45
1,1652,39
1,1653,40
1,1654,40
1,1655,51
1,1656,31
1,1657,35
1,1658,35
1,1659,51
1,1660,33
1,1661,33
1,1662,41
1,1663,36
1,1664,36
1,1665,32
1,1666,30
1,1667,35
1,1668,23
1,1669,23
1,1670,27
1,1671,27
1,1672,27
1,1673,27
1,1674,27
1,1675,28
1,1676,28
1,1677,28
1,1678,28
1,1679,40
1,1680,35
1,1681,35
1,1682,35
1,1683,31
1,1684,36
1,1685,26
1,1686,26
1,1687,38
1,1688,30
1,1689,51
1,1690,51
1,1691,47
1,1692,48
1,1693,44
1,1694,52
1,1695,52
1,1696,52
1,1697,40
1,1698,40
1,1699,40
1,1700,45
1,1701,38
1,1702,26
1,1703,38
1,1704,30
1,1705,30
1,1706,30
1,1707,49
1,1708,29
1,1709,29
1,1710,33
1,1711,37
1,1712,37
1,1713,37
1,1714,41
1,1715,53
1,1716,45
1,1717,45
1,1718,45
1,1719,45
1,1720,45
1,1721,45
1,1722,45
1,1723,45
1,1724,45
1,1725,45
1,1726,45
1,1727,45
1,1728,45
1,1729,45
1,1730,45
1,1731,45
1,1732,45
1,1733,45
1,1734,45
1,1735,45
1,1736,45
1,1737,45
1,1738,45
1,1739,45
1,1740,45
1,1741,45
1,1742,45
1,1743,45
1,1744,45
1,1745,45
1,1746,45
1,1747,45
1,1748,45
1,1749,45
1,1750,45
1,1751,45
1,1752,45
1,1753,45
1,1754,45
1,1755,45
1,1756,45
1,1757,45
1,1758,45
1,1759,45
1,1760,45
1,1761,45
1,1762,45
1,1763,45
1,1764,45
1,1765,45
1,1766,45
1,1767,45
1,1768,45
1,1769,45
1,1770,45
1,1771,45
1,1772,45
1,1773,45
1,1774,45
1,1775,45
1,1776,45
1,1777,45
1,1778,45
1,1779,45
1,1780,45
1,1781,53
1,1782,53
1,1783,45
1,1784,45
1,1785,53
1,1786,53
1,1787,45
1,1788,45
1,1789,45
1,1790,45
1,1791,45
1,1792,45
1,1793,45
1,1794,45
1,1795,45
1,1796,41
1,1797,41
1,1798,41
1,1799,34
1,1800,31
1,1801,24
1,1802,24
1,1803,31
1,1804,31
1,1805,46
1,1806,46
1,1807,46
1,1808,46
1,1809,46
1,1810,45
1,1811,45
1,1812,45
1,1813,27
1,1814,46
1,1815,38
1,1816,45
1,1817,38
1,1818,38
1,1819,38
1,1820,31
1,1821,38
1,1822,38
1,1823,38
1,1824,38
1,1825,38
1,1826,38
1,1827,31
1,1828,31
1,1829,31
1,1830,38
1,1831,38
1,1832,38
1,1833,34
1,1834,38
1,1835,38
1,1836,27
1,1837,27
1,1838,27
1,1839,20
1,1840,27
1,1841,27
1,1842,20
1,1843,27
1,1844,41
1,1845,45
1,1846,45
1,1847,53
1,1848,41
1,1849,37
1,1850,33
1,1851,33
0,0,10
0,1,10
0,2,10
0,3,10
0,4,10
0,5,10
0,6,10
0,7,11
0,8,11
0,9,11
0,10,11
0,11,11
0,12,11
0,13,24
0,14,25
0,15,38
0,16,38
0,17,38
0,18,45
0,19,45
0,20,45
0,21,47
0,22,47
0,23,37
0,24,46
0,25,36
0,26,36
0,27,36
0,28,36
0,29,36
0,30,36
0,31,36
0,32,36
0,33,48
0,34,36
0,35,36
0,36,27
0,37,27
0,38,27
0,39,27
0,40,27
0,41,27
0,42,27
0,43,27
0,44,27
0,45,27
0,46,29
0,47,33
0,48,33
0,49,33
0,50,33
0,51,33
0,52,29
0,53,36
0,54,36
0,55,36
0,56,40
0,57,40
0,58,45
0,59,33
0,60,33
0,61,29
0,62,41
0,63,36
0,64,36
0,65,34
0,66,39
0,67,27
0,68,27
0,69,27
0,70,27
0,71,27
0,72,27
0,73,27
0,74,27
0,75,27
0,76,27
0,77,27
0,78,38
0,79,33
0,80,43
0,81,43
0,82,47
0,83,47
0,84,52
0,85,41
0,86,53
0,87,48
0,88,48
0,89,53
0,90,41
0,91,41
0,92,41
0,93,41
0,94,41
0,95,41
0,96,41
0,97,41
0,98,41
0,99,41
0,100,41
0,101,41
0,102,41
0,103,41
0,104,42
0,105,38
0,106,38
0,107,38
0,108,50
0,109,46
0,110,46
0,111,58
0,112,58
0,113,58
0,114,58
0,115,51
0,116,39
0,117,51
0,118,48
0,119,47
0,120,47
0,121,47
0,122,47
0,123,47
0,124,47
0,125,47
0,126,47
0,127,47
0,128,47
0,129,47
0,130,47
0,131,47
0,132,47
0,133,47
0,134,48
0,135,48
0,136,47
0,137,58
0,138,58
0,139,58
0,140,48
0,141,51
0,142,59
0,143,57
0,144,47
0,145,47
0,146,47
0,147,47
0,148,47
0,149,47
0,150,47
0,151,47
0,152,47
0,153,37
0,154,37
0,155,37
0,156,47
0,157,48
0,158,48
0,159,49
0,160,39
0,161,39
0,162,39
0,163,39
0,164,39
0,165,38
0,166,38
0,167,38
0,168,38
0,169,38
0,170,38
0,171,38
0,172,38
0,173,38
0,174,38
0,175,38
0,176,38
0,177,36
0,178,36
0,179,36
0,180,36
0,181,36
0,182,36
0,183,36
0,184,36
0,185,36
0,186,36
0,187,36
0,188,36
0,189,36
0,190,36
0,191,37
0,192,37
0,193,37
0,194,37
0,195,37
0,196,37
0,197,37
0,198,37
0,199,37
0,200,37
0,201,37
0,202,27
0,203,27
0,204,27
0,205,27
0,206,27
0,207,29
0,208,41
0,209,39
0,210,49
0,211,59
0,212,59
0,213,59
0,214,59
0,215,59
0,216,59
0,217,71
0,218,66
0,219,66
0,220,71
0,221,45
0,222,39
0,223,39
0,224,39
0,225,39
0,226,39
0,227,39
0,228,39
0,229,39
0,230,39
0,231,37
0,232,37
0,233,37
0,234,37
0,235,37
0,236,37
0,237,37
0,238,37
0,239,40
0,240,40
0,241,40
0,242,31
0,243,31
0,244,34
0,245,38
0,246,38
0,247,38
0,248,35
0,249,35
0,250,36
0,251,36
0,252,39
0,253,38
0,254,46
0,255,43
0,256,43
0,257,47
0,258,47
0,259,46
0,260,46
0,261,46
0,262,46
0,263,46
0,264,58
0,265,58
0,266,56
0,267,57
0,268,58
0,269,57
0,270,57
0,271,50
0,272,50
0,273,50
0,274,50
0,275,50
0,276,72
0,277,58
0,278,58
0,279,66
0,280,56
0,281,56
0,282,56
0,283,46
0,284,46
0,285,46
0,286,46
0,287,54
0,288,46
0,289,46
0,290,38
0,291,38
0,292,38
0,293,38
0,294,38
0,295,38
0,296,38
0,297,38
0,298,38
0,299,38
0,300,38
0,301,52
0,302,40
0,303,40
0,304,40
0,305,40
0,306,40
0,307,40
0,308,40
0,309,52
0,310,62
0,311,48
0,312,48
0,313,48
0,314,48
0,315,48
0,316,48
0,317,48
0,318,48
0,319,48
0,320,48
0,321,48
0,322,48
0,323,48
0,324,48
0,325,48
0,326,48
0,327,48
0,328,48
0,329,48
0,330,48
0,331,48
0,332,48
0,333,48
0,334,48
0,335,48
0,336,58
