team,time,value
1,226,41
1,227,41
1,228,41
1,229,41
1,230,41
1,231,41
1,232,41
1,233,41
1,234,41
1,235,42
1,236,42
1,237,42
1,238,42
1,239,42
1,240,42
1,241,42
1,242,42
1,243,42
1,244,42
1,245,42
1,246,42
1,247,41
1,248,41
1,249,53
1,250,41
1,251,41
1,252,41
1,253,41
1,254,41
1,255,41
1,256,41
1,257,41
1,258,41
1,259,37
1,260,37
1,261,37
1,262,37
1,263,37
1,264,37
1,265,37
1,266,37
1,267,37
1,268,49
1,269,35
1,270,35
1,271,49
1,272,37
1,273,37
1,274,38
1,275,37
1,276,38
1,277,38
1,278,38
1,279,38
1,280,49
1,281,41
1,282,42
1,283,42
1,284,41
1,285,42
1,286,41
1,287,41
1,288,41
1,289,42
1,290,42
1,291,41
1,292,41
1,293,53
1,294,47
1,295,47
1,296,48
1,297,47
1,298,40
1,299,40
1,300,40
1,301,48
1,302,60
1,303,46
1,304,46
1,305,46
1,306,46
1,307,46
1,308,52
1,309,51
1,310,51
1,311,51
1,312,39
1,313,39
1,314,39
1,315,38
1,316,39
1,317,39
1,318,39
1,319,39
1,320,39
1,321,39
1,322,39
1,323,39
1,324,39
1,325,39
1,326,51
1,327,63
1,328,49
1,329,52
1,330,32
1,331,46
1,332,40
1,333,28
1,334,28
1,335,28
1,336,28
1,337,28
1,338,40
1,339,28
1,340,28
1,341,40
1,342,28
1,343,28
1,344,28
1,345,28
1,346,28
1,347,28
1,348,38
1,349,54
1,350,58
1,351,46
1,352,46
1,353,45
1,354,44
1,355,44
1,356,44
1,357,44
1,358,44
1,359,40
1,360,52
1,361,49
1,362,47
1,363,47
1,364,59
1,365,64
1,366,51
1,367,37
1,368,41
1,369,41
1,370,44
1,371,44
1,372,44
1,373,43
1,374,43
1,375,57
1,376,43
1,377,41
1,378,41
1,379,42
1,380,42
1,381,42
1,382,42
1,383,38
1,384,42
1,385,38
1,386,31
1,387,31
1,388,30
1,389,35
1,390,39
1,391,39
1,392,40
1,393,40
1,394,40
1,395,40
1,396,40
1,397,40
1,398,40
1,399,40
1,400,39
1,401,40
1,402,40
1,403,40
1,404,40
1,405,35
1,406,36
1,407,36
1,408,36
1,409,37
1,410,37
1,411,37
1,412,37
1,413,37
1,414,37
1,415,37
1,416,37
1,417,37
1,418,37
1,419,37
1,420,37
1,421,37
1,422,37
1,423,52
1,424,64
1,425,58
1,426,58
1,427,50
1,428,50
1,429,50
1,430,50
1,431,50
1,432,50
1,433,50
1,434,50
1,435,50
1,436,57
1,437,45
1,438,30
1,439,21
1,440,21
1,441,21
1,442,21
1,443,33
1,444,27
1,445,27
1,446,27
1,447,27
1,448,39
1,449,27
1,450,27
1,451,21
1,452,21
1,453,21
1,454,21
1,455,21
1,456,21
1,457,21
1,458,31
1,459,43
1,460,43
1,461,43
1,462,43
1,463,43
1,464,49
1,465,37
1,466,46
1,467,45
1,468,45
1,469,45
1,470,45
1,471,45
1,472,45
1,473,57
1,474,50
1,475,50
1,476,51
1,477,44
1,478,53
1,479,53
1,480,41
1,481,41
1,482,40
1,483,41
1,484,53
1,485,53
1,486,53
1,487,41
1,488,41
1,489,41
1,490,41
1,491,41
1,492,41
1,493,53
1,494,44
1,495,44
1,496,43
1,497,43
1,498,43
1,499,43
1,500,43
1,501,57
1,502,57
1,503,45
1,504,45
1,505,43
1,506,33
1,507,33
1,508,33
1,509,33
1,510,50
1,511,50
1,512,50
1,513,52
1,514,41
1,515,40
1,516,40
1,517,40
1,518,40
1,519,37
1,520,41
1,521,47
1,522,53
1,523,53
1,524,53
1,525,53
1,526,53
1,527,53
1,528,53
1,529,53
1,530,44
1,531,44
1,532,35
1,533,35
1,534,36
1,535,36
1,536,45
1,537,37
1,538,45
1,539,46
1,540,46
1,541,40
1,542,42
1,543,42
1,544,42
1,545,42
1,546,42
1,547,42
1,548,42
1,549,42
1,550,44
1,551,44
1,552,53
1,553,53
1,554,56
1,555,54
1,556,68
1,557,68
1,558,56
1,559,54
1,560,54
1,561,66
1,562,52
1,563,52
1,564,45
1,565,47
1,566,42
1,567,42
1,568,42
1,569,42
1,570,42
1,571,42
1,572,42
1,573,42
1,574,42
1,575,56
1,576,44
1,577,44
1,578,44
1,579,44
1,580,44
1,581,44
1,582,34
1,583,34
1,584,34
1,585,37
1,586,39
1,587,37
1,588,37
1,589,37
1,590,37
1,591,37
1,592,35
1,593,35
1,594,35
1,595,35
1,596,35
1,597,35
1,598,35
1,599,35
1,600,35
1,601,39
1,602,39
1,603,39
1,604,39
1,605,39
1,606,35
1,607,35
1,608,46
1,609,38
1,610,38
1,611,38
1,612,38
1,613,35
1,614,35
1,615,35
1,616,35
1,617,35
1,618,35
1,619,35
1,620,35
1,621,35
1,622,35
1,623,35
1,624,35
1,625,35
1,626,35
1,627,35
1,628,31
1,629,31
1,630,31
1,631,31
1,632,40
1,633,43
1,634,43
1,635,43
1,636,43
1,637,51
1,638,39
1,639,39
1,640,39
1,641,41
1,642,53
1,643,53
1,644,47
1,645,47
1,646,41
1,647,55
1,648,55
1,649,55
1,650,55
1,651,50
1,652,39
1,653,39
1,654,39
1,655,39
1,656,39
1,657,39
1,658,39
1,659,37
1,660,37
1,661,37
1,662,37
1,663,33
1,664,33
1,665,35
1,666,35
1,667,35
1,668,44
1,669,56
1,670,44
1,671,43
1,672,40
1,673,40
1,674,44
1,675,56
1,676,43
1,677,43
1,678,47
1,679,48
1,680,48
1,681,48
1,682,44
1,683,44
1,684,44
1,685,44
1,686,44
1,687,44
1,688,44
1,689,40
1,690,40
1,691,40
1,692,40
1,693,40
1,694,40
1,695,40
1,696,40
1,697,40
1,698,39
1,699,39
1,700,51
1,701,51
1,702,39
1,703,31
1,704,31
1,705,39
1,706,51
1,707,37
1,708,37
1,709,37
1,710,37
1,711,37
1,712,50
1,713,38
1,714,42
1,715,42
1,716,42
1,717,42
1,718,41
1,719,32
1,720,32
1,721,32
1,722,28
1,723,28
1,724,28
1,725,37
1,726,37
1,727,37
1,728,36
1,729,35
1,730,35
1,731,35
1,732,43
1,733,31
1,734,31
1,735,31
1,736,21
1,737,21
1,738,21
1,739,33
1,740,21
1,741,21
1,742,21
1,743,21
1,744,21
1,745,35
1,746,21
1,747,21
1,748,31
1,749,42
1,750,42
1,751,42
1,752,42
1,753,40
1,754,40
1,755,40
1,756,42
1,757,42
1,758,46
1,759,42
1,760,46
1,761,42
1,762,42
1,763,54
1,764,54
1,765,44
1,766,44
1,767,44
1,768,31
1,769,31
1,770,31
1,771,44
1,772,32
1,773,32
1,774,31
1,775,43
1,776,47
1,777,47
1,778,45
1,779,33
1,780,33
1,781,32
1,782,32
1,783,29
1,784,31
1,785,31
1,786,31
1,787,31
1,788,35
1,789,35
1,790,31
1,791,32
1,792,32
1,793,32
1,794,38
1,795,38
1,796,44
1,797,32
1,798,32
1,799,32
1,800,32
1,801,36
1,802,30
1,803,30
1,804,30
1,805,30
1,806,30
1,807,42
1,808,40
1,809,26
1,810,39
1,811,27
1,812,27
1,813,27
1,814,27
1,815,27
1,816,27
1,817,27
1,818,27
1,819,39
1,820,27
1,821,27
1,822,24
1,823,30
1,824,37
1,825,25
1,826,25
1,827,31
1,828,19
1,829,19
1,830,17
1,831,17
1,832,17
1,833,17
1,834,31
1,835,16
1,836,16
1,837,16
1,838,16
1,839,28
1,840,20
1,841,18
1,842,18
1,843,18
1,844,33
1,845,33
1,846,34
1,847,39
1,848,51
1,849,45
1,850,51
1,851,39
1,852,39
1,853,39
1,854,39
1,855,39
1,856,39
1,857,39
1,858,39
1,859,39
1,860,38
1,861,38
1,862,38
1,863,38
1,864,41
1,865,42
1,866,43
1,867,55
1,868,41
1,869,41
1,870,41
1,871,50
1,872,50
1,873,64
1,874,51
1,875,41
1,876,41
1,877,41
1,878,31
1,879,31
1,880,31
1,881,31
1,882,31
1,883,31
1,884,31
1,885,37
1,886,45
1,887,35
1,888,35
1,889,35
1,890,35
1,891,41
1,892,41
1,893,41
1,894,41
1,895,41
1,896,41
1,897,41
1,898,41
1,899,37
1,900,41
1,901,45
1,902,45
1,903,45
1,904,45
1,905,45
1,906,45
1,907,57
1,908,45
1,909,57
1,910,57
1,911,57
1,912,43
1,913,43
1,914,43
1,915,43
1,916,43
1,917,35
1,918,45
1,919,45
1,920,45
1,921,45
1,922,45
1,923,45
1,924,45
1,925,43
1,926,39
1,927,39
1,928,39
1,929,39
1,930,39
1,931,39
1,932,39
1,933,39
1,934,39
1,935,35
1,936,35
1,937,47
1,938,39
1,939,39
1,940,39
1,941,39
1,942,39
1,943,39
1,944,39
1,945,39
1,946,39
1,947,39
1,948,51
1,949,43
1,950,43
1,951,41
1,952,41
1,953,41
1,954,41
1,955,41
1,956,41
1,957,41
1,958,41
1,959,41
1,960,41
1,961,37
1,962,37
1,963,42
1,964,42
1,965,42
1,966,42
1,967,42
1,968,42
1,969,38
1,970,34
1,971,34
1,972,36
1,973,36
1,974,36
1,975,36
1,976,36
1,977,36
1,978,36
1,979,36
1,980,36
1,981,36
1,982,36
1,983,36
1,984,36
1,985,46
1,986,46
1,987,46
1,988,46
1,989,46
1,990,36
1,991,36
1,992,36
1,993,36
1,994,36
1,995,36
1,996,36
1,997,36
1,998,36
1,999,36
1,1000,36
1,1001,38
1,1002,38
1,1003,38
1,1004,38
1,1005,36
1,1006,36
1,1007,36
1,1008,36
1,1009,48
1,1010,53
1,1011,54
1,1012,54
1,1013,54
1,1014,37
1,1015,52
1,1016,52
1,1017,58
1,1018,52
1,1019,52
1,1020,40
1,1021,40
1,1022,40
1,1023,40
1,1024,52
1,1025,56
1,1026,56
1,1027,56
1,1028,49
1,1029,64
1,1030,64
1,1031,62
1,1032,62
1,1033,76
1,1034,76
1,1035,76
1,1036,76
1,1037,76
1,1038,76
1,1039,76
1,1040,59
1,1041,59
1,1042,50
1,1043,50
1,1044,50
1,1045,50
1,1046,49
1,1047,48
1,1048,48
1,1049,48
1,1050,48
1,1051,48
1,1052,48
1,1053,48
1,1054,48
1,1055,48
1,1056,48
1,1057,48
1,1058,59
1,1059,57
1,1060,66
1,1061,66
1,1062,54
1,1063,54
1,1064,47
1,1065,47
1,1066,47
1,1067,59
1,1068,45
1,1069,45
1,1070,45
1,1071,45
1,1072,45
1,1073,45
1,1074,45
1,1075,45
1,1076,45
1,1077,45
1,1078,45
1,1079,45
1,1080,45
1,1081,45
1,1082,59
1,1083,47
1,1084,47
1,1085,47
1,1086,41
1,1087,41
1,1088,41
1,1089,41
1,1090,41
1,1091,41
1,1092,41
1,1093,41
1,1094,41
1,1095,41
1,1096,41
1,1097,41
1,1098,41
1,1099,41
1,1100,41
1,1101,41
1,1102,41
1,1103,41
1,1104,31
1,1105,31
1,1106,31
1,1107,30
1,1108,30
1,1109,30
1,1110,30
1,1111,26
1,1112,26
1,1113,26
1,1114,30
1,1115,26
1,1116,33
1,1117,33
1,1118,33
1,1119,33
1,1120,33
1,1121,37
1,1122,37
1,1123,33
1,1124,33
1,1125,31
1,1126,29
1,1127,36
1,1128,36
1,1129,32
1,1130,32
1,1131,38
1,1132,30
1,1133,30
1,1134,34
1,1135,34
1,1136,34
1,1137,34
1,1138,34
1,1139,34
1,1140,34
1,1141,34
1,1142,30
1,1143,26
1,1144,26
1,1145,52
1,1146,28
1,1147,28
1,1148,25
1,1149,37
1,1150,37
1,1151,37
1,1152,40
1,1153,40
1,1154,40
1,1155,58
1,1156,52
1,1157,40
1,1158,40
1,1159,40
1,1160,46
1,1161,30
1,1162,30
1,1163,28
1,1164,28
1,1165,28
1,1166,28
1,1167,40
1,1168,26
1,1169,30
1,1170,30
1,1171,30
1,1172,28
1,1173,28
1,1174,28
1,1175,36
1,1176,36
1,1177,48
1,1178,48
1,1179,36
1,1180,22
1,1181,22
1,1182,20
1,1183,20
1,1184,20
1,1185,20
1,1186,20
1,1187,20
1,1188,20
1,1189,19
1,1190,18
1,1191,16
1,1192,16
1,1193,15
1,1194,15
1,1195,15
1,1196,15
1,1197,17
1,1198,17
1,1199,17
1,1200,17
1,1201,17
1,1202,29
1,1203,29
1,1204,29
1,1205,29
1,1206,29
1,1207,17
1,1208,17
1,1209,17
1,1210,17
1,1211,24
1,1212,37
1,1213,64
1,1214,60
1,1215,60
1,1216,60
1,1217,60
1,1218,60
1,1219,70
1,1220,80
1,1221,70
1,1222,70
1,1223,70
1,1224,80
1,1225,80
1,1226,80
1,1227,80
1,1228,80
1,1229,80
1,1230,80
1,1231,80
1,1232,80
1,1233,80
1,1234,80
1,1235,80
1,1236,80
1,1237,80
1,1238,80
1,1239,80
1,1240,80
1,1241,80
1,1242,80
1,1243,79
1,1244,65
1,1245,65
1,1246,65
1,1247,65
1,1248,65
1,1249,65
1,1250,65
1,1251,65
1,1252,67
1,1253,65
1,1254,65
1,1255,65
1,1256,65
1,1257,65
1,1258,67
1,1259,67
1,1260,65
1,1261,50
1,1262,50
1,1263,50
1,1264,50
1,1265,50
1,1266,50
1,1267,50
1,1268,50
1,1269,50
1,1270,40
1,1271,52
1,1272,57
1,1273,61
1,1274,61
1,1275,46
1,1276,46
1,1277,46
1,1278,19
1,1279,38
1,1280,38
1,1281,38
1,1282,38
1,1283,38
1,1284,37
1,1285,37
1,1286,37
1,1287,37
1,1288,46
1,1289,46
1,1290,46
1,1291,46
1,1292,46
1,1293,38
1,1294,46
1,1295,54
1,1296,42
1,1297,42
1,1298,42
1,1299,42
1,1300,34
1,1301,34
1,1302,34
1,1303,34
1,1304,34
1,1305,34
1,1306,34
1,1307,43
1,1308,43
1,1309,43
1,1310,43
1,1311,43
1,1312,39
1,1313,39
1,1314,63
1,1315,47
1,1316,36
1,1317,34
1,1318,34
1,1319,34
1,1320,24
1,1321,24
1,1322,24
1,1323,24
1,1324,24
1,1325,38
1,1326,40
1,1327,54
1,1328,54
1,1329,34
1,1330,46
1,1331,34
1,1332,34
1,1333,32
1,1334,32
1,1335,32
1,1336,32
1,1337,44
1,1338,42
1,1339,42
1,1340,42
1,1341,28
1,1342,28
1,1343,27
1,1344,28
1,1345,28
1,1346,28
1,1347,28
1,1348,28
1,1349,28
1,1350,27
1,1351,27
1,1352,27
1,1353,27
1,1354,27
1,1355,26
1,1356,27
1,1357,27
1,1358,36
1,1359,36
1,1360,44
1,1361,46
1,1362,54
1,1363,42
1,1364,30
1,1365,30
1,1366,30
1,1367,30
1,1368,30
1,1369,30
1,1370,42
1,1371,30
1,1372,30
1,1373,42
1,1374,30
1,1375,42
1,1376,54
1,1377,54
1,1378,48
1,1379,46
1,1380,46
1,1381,34
1,1382,34
1,1383,34
1,1384,34
1,1385,34
1,1386,34
1,1387,34
1,1388,46
1,1389,46
1,1390,58
1,1391,46
1,1392,46
1,1393,34
1,1394,34
1,1395,34
1,1396,44
1,1397,50
1,1398,50
1,1399,50
1,1400,50
1,1401,50
1,1402,50
1,1403,54
1,1404,58
1,1405,58
1,1406,58
1,1407,58
1,1408,58
1,1409,54
1,1410,48
1,1411,50
1,1412,50
1,1413,62
1,1414,56
1,1415,50
1,1416,50
1,1417,50
1,1418,50
1,1419,54
1,1420,54
1,1421,48
1,1422,48
1,1423,48
1,1424,52
1,1425,52
1,1426,56
1,1427,56
1,1428,56
1,1429,56
1,1430,56
1,1431,56
1,1432,56
1,1433,56
1,1434,56
1,1435,64
1,1436,52
1,1437,52
1,1438,52
1,1439,38
1,1440,54
1,1441,54
1,1442,50
1,1443,42
1,1444,50
1,1445,50
1,1446,54
1,1447,48
1,1448,54
1,1449,48
1,1450,48
1,1451,48
1,1452,42
1,1453,42
1,1454,42
1,1455,46
1,1456,46
1,1457,37
1,1458,45
1,1459,33
1,1460,33
1,1461,33
1,1462,37
1,1463,37
1,1464,46
1,1465,46
1,1466,46
1,1467,50
1,1468,50
1,1469,42
1,1470,34
1,1471,30
1,1472,30
1,1473,30
1,1474,30
1,1475,42
1,1476,60
1,1477,48
1,1478,59
1,1479,45
1,1480,44
1,1481,32
1,1482,32
1,1483,25
1,1484,25
1,1485,31
1,1486,25
1,1487,31
1,1488,31
1,1489,31
1,1490,43
1,1491,37
1,1492,37
1,1493,49
1,1494,37
1,1495,49
1,1496,49
1,1497,44
1,1498,44
1,1499,44
1,1500,44
1,1501,44
1,1502,44
1,1503,44
1,1504,44
1,1505,32
1,1506,32
1,1507,51
1,1508,51
1,1509,39
1,1510,51
1,1511,51
1,1512,43
1,1513,44
1,1514,56
1,1515,49
1,1516,47
1,1517,37
1,1518,37
1,1519,33
1,1520,33
1,1521,33
1,1522,29
1,1523,29
1,1524,29
1,1525,44
1,1526,35
1,1527,35
1,1528,35
1,1529,29
1,1530,29
1,1531,29
1,1532,29
1,1533,20
1,1534,20
1,1535,20
1,1536,20
1,1537,20
1,1538,20
1,1539,20
1,1540,32
1,1541,20
1,1542,20
1,1543,20
1,1544,20
1,1545,20
1,1546,24
1,1547,36
1,1548,22
1,1549,22
1,1550,22
1,1551,31
1,1552,46
1,1553,46
1,1554,46
1,1555,42
1,1556,42
1,1557,42
1,1558,42
1,1559,42
1,1560,40
1,1561,38
1,1562,38
1,1563,38
1,1564,38
1,1565,38
1,1566,38
1,1567,38
1,1568,40
1,1569,36
1,1570,36
1,1571,36
1,1572,36
1,1573,36
1,1574,36
1,1575,36
1,1576,36
1,1577,36
1,1578,36
1,1579,36
1,1580,38
1,1581,36
1,1582,36
1,1583,24
1,1584,24
1,1585,24
1,1586,24
1,1587,24
1,1588,38
1,1589,26
1,1590,26
1,1591,30
1,1592,30
1,1593,30
1,1594,36
1,1595,36
1,1596,36
1,1597,38
1,1598,38
1,1599,38
1,1600,38
1,1601,38
1,1602,46
1,1603,36
1,1604,48
1,1605,39
1,1606,39
1,1607,39
1,1608,43
1,1609,43
1,1610,47
1,1611,47
1,1612,46
1,1613,46
1,1614,46
1,1615,46
1,1616,49
1,1617,41
1,1618,45
1,1619,45
1,1620,45
1,1621,45
1,1622,45
1,1623,45
1,1624,45
1,1625,45
1,1626,45
1,1627,45
1,1628,45
1,1629,45
1,1630,45
1,1631,45
1,1632,45
1,1633,45
1,1634,45
1,1635,45
1,1636,45
1,1637,45
1,1638,45
1,1639,45
1,1640,45
1,1641,45
1,1642,45
1,1643,45
1,1644,45
1,1645,45
1,1646,41
1,1647,50
1,1648,38
1,1649,53
1,1650,33
1,1651,31
1,1652,31
1,1653,31
1,1654,39
1,1655,48
1,1656,54
1,1657,54
1,1658,54
1,1659,61
1,1660,61
1,1661,59
1,1662,53
1,1663,39
1,1664,25
1,1665,25
1,1666,25
1,1667,25
1,1668,25
1,1669,25
1,1670,25
1,1671,25
1,1672,25
1,1673,40
1,1674,40
1,1675,45
1,1676,37
1,1677,37
1,1678,37
1,1679,54
1,1680,37
1,1681,47
1,1682,47
1,1683,43
1,1684,43
1,1685,43
1,1686,43
1,1687,57
1,1688,43
1,1689,43
1,1690,33
1,1691,59
1,1692,35
1,1693,45
1,1694,45
1,1695,49
1,1696,49
1,1697,54
1,1698,64
1,1699,72
1,1700,60
1,1701,60
1,1702,60
1,1703,80
1,1704,80
1,1705,80
1,1706,80
1,1707,80
1,1708,80
1,1709,80
1,1710,80
1,1711,79
1,1712,79
1,1713,79
1,1714,79
1,1715,79
1,1716,79
1,1717,79
1,1718,78
1,1719,77
1,1720,76
1,1721,66
1,1722,66
1,1723,66
1,1724,66
1,1725,66
1,1726,66
1,1727,79
1,1728,79
1,1729,69
1,1730,57
1,1731,55
1,1732,40
1,1733,40
1,1734,40
1,1735,40
1,1736,40
1,1737,40
1,1738,54
1,1739,42
1,1740,40
1,1741,40
1,1742,40
1,1743,40
1,1744,40
1,1745,40
1,1746,40
1,1747,40
1,1748,40
1,1749,40
1,1750,43
1,1751,42
1,1752,42
1,1753,42
1,1754,42
1,1755,42
1,1756,42
1,1757,42
1,1758,42
1,1759,42
1,1760,42
1,1761,42
1,1762,42
1,1763,42
1,1764,42
1,1765,42
1,1766,42
1,1767,42
1,1768,18
1,1769,18
1,1770,30
1,1771,32
1,1772,32
1,1773,30
1,1774,18
1,1775,44
1,1776,30
1,1777,32
1,1778,22
1,1779,22
1,1780,22
1,1781,22
1,1782,22
1,1783,40
1,1784,41
1,1785,34
1,1786,45
1,1787,33
1,1788,51
1,1789,32
1,1790,32
1,1791,32
1,1792,32
1,1793,40
1,1794,52
1,1795,44
1,1796,44
1,1797,44
1,1798,44
1,1799,44
1,1800,40
1,1801,40
1,1802,40
1,1803,40
1,1804,40
1,1805,40
1,1806,40
1,1807,40
1,1808,40
1,1809,41
1,1810,42
1,1811,42
1,1812,42
1,1813,42
1,1814,42
1,1815,42
1,1816,42
1,1817,54
1,1818,49
1,1819,45
1,1820,45
1,1821,39
1,1822,39
1,1823,39
1,1824,43
1,1825,39
1,1826,39
1,1827,39
1,1828,37
1,1829,37
1,1830,37
1,1831,37
1,1832,37
1,1833,37
1,1834,33
1,1835,33
1,1836,30
1,1837,30
1,1838,33
1,1839,30
1,1840,30
1,1841,30
1,1842,34
1,1843,34
1,1844,34
1,1845,34
1,1846,34
1,1847,33
1,1848,33
1,1849,33
1,1850,33
1,1851,33
1,1852,33
1,1853,33
1,1854,37
1,1855,37
1,1856,37
1,1857,37
1,1858,37
1,1859,37
1,1860,37
1,1861,37
1,1862,37
1,1863,37
1,1864,40
1,1865,40
1,1866,40
1,1867,42
1,1868,51
1,1869,51
1,1870,47
1,1871,51
1,1872,51
1,1873,33
1,1874,45
1,1875,45
1,1876,33
1,1877,37
1,1878,33
1,1879,33
1,1880,33
1,1881,33
1,1882,33
1,1883,33
1,1884,37
1,1885,52
1,1886,60
1,1887,48
1,1888,48
1,1889,48
1,1890,52
1,1891,48
1,1892,48
1,1893,48
1,1894,52
1,1895,52
1,1896,56
1,1897,56
1,1898,56
1,1899,56
1,1900,56
1,1901,52
1,1902,44
1,1903,48
1,1904,45
1,1905,45
1,1906,45
1,1907,45
1,1908,46
1,1909,46
1,1910,46
1,1911,46
1,1912,56
1,1913,56
1,1914,46
1,1915,36
1,1916,43
1,1917,43
1,1918,29
1,1919,29
1,1920,29
1,1921,29
1,1922,29
1,1923,29
1,1924,32
1,1925,32
1,1926,44
1,1927,56
1,1928,48
1,1929,48
1,1930,36
1,1931,32
1,1932,32
1,1933,32
1,1934,32
1,1935,28
1,1936,28
1,1937,32
1,1938,44
1,1939,32
1,1940,36
1,1941,38
1,1942,42
1,1943,42
1,1944,45
1,1945,45
1,1946,49
1,1947,49
1,1948,49
1,1949,49
1,1950,49
1,1951,49
1,1952,49
1,1953,45
1,1954,45
1,1955,45
1,1956,41
1,1957,43
1,1958,43
1,1959,54
1,1960,54
1,1961,42
1,1962,54
1,1963,42
1,1964,47
1,1965,35
1,1966,53
1,1967,41
1,1968,41
1,1969,39
1,1970,35
1,1971,33
1,1972,35
1,1973,47
1,1974,35
1,1975,35
1,1976,35
1,1977,55
1,1978,41
1,1979,41
1,1980,45
1,1981,46
1,1982,40
1,1983,52
1,1984,49
1,1985,37
1,1986,49
1,1987,41
1,1988,41
1,1989,41
1,1990,41
1,1991,41
1,1992,37
1,1993,37
1,1994,37
1,1995,37
1,1996,37
1,1997,37
1,1998,49
1,1999,37
1,2000,37
1,2001,37
1,2002,37
1,2003,49
1,2004,49
1,2005,53
1,2006,53
1,2007,41
1,2008,37
1,2009,41
1,2010,41
1,2011,36
1,2012,36
1,2013,33
1,2014,36
1,2015,36
1,2016,36
1,2017,32
1,2018,36
1,2019,36
1,2020,37
1,2021,37
1,2022,41
1,2023,41
1,2024,37
1,2025,37
1,2026,37
1,2027,37
1,2028,49
1,2029,38
1,2030,34
1,2031,40
1,2032,40
1,2033,32
1,2034,32
1,2035,32
1,2036,28
1,2037,28
1,2038,28
1,2039,38
1,2040,38
1,2041,36
1,2042,36
1,2043,38
1,2044,38
1,2045,52
1,2046,52
1,2047,52
1,2048,52
1,2049,30
1,2050,30
1,2051,42
1,2052,30
1,2053,42
1,2054,34
1,2055,34
1,2056,34
1,2057,34
1,2058,34
1,2059,34
1,2060,34
1,2061,34
1,2062,34
1,2063,34
1,2064,34
1,2065,46
1,2066,30
1,2067,30
1,2068,30
1,2069,28
1,2070,28
1,2071,26
1,2072,32
1,2073,32
1,2074,26
1,2075,26
1,2076,28
1,2077,28
1,2078,28
1,2079,42
1,2080,30
1,2081,42
1,2082,21
1,2083,23
1,2084,21
1,2085,21
1,2086,21
1,2087,48
1,2088,34
1,2089,38
1,2090,38
1,2091,38
1,2092,52
1,2093,38
1,2094,42
1,2095,40
1,2096,40
1,2097,40
1,2098,29
1,2099,29
1,2100,43
1,2101,31
1,2102,48
1,2103,48
1,2104,48
1,2105,48
1,2106,52
1,2107,52
1,2108,52
1,2109,48
1,2110,48
1,2111,48
1,2112,44
1,2113,44
1,2114,44
1,2115,44
1,2116,44
1,2117,40
1,2118,40
1,2119,52
1,2120,40
1,2121,40
1,2122,46
1,2123,40
1,2124,40
1,2125,40
1,2126,40
1,2127,44
1,2128,48
1,2129,38
1,2130,38
1,2131,42
1,2132,42
1,2133,42
1,2134,50
1,2135,33
1,2136,33
1,2137,45
1,2138,37
1,2139,48
1,2140,64
