x,y,heat
18,69,0.0016
18,71,0.0032
18,72,0.0016
18,77,0.0016
18,81,0.0016
18,82,0.0065
18,83,0.0161
18,86,0.0194
18,87,0.2242
18,88,0.1532
18,89,0.0581
18,90,0.0177
18,91,0.0613
18,92,0.0742
18,93,0.0210
18,95,0.0968
18,96,0.0048
18,97,0.1468
18,98,0.1629
18,99,0.1710
18,100,0.1726
18,101,0.1661
18,102,0.1419
18,103,0.0903
18,104,0.0435
18,105,0.0113
18,106,0.0129
18,107,0.0048
18,108,0.0016
19,66,0.0048
19,67,0.0016
19,68,0.0016
19,69,0.0016
19,82,0.0048
19,83,0.0161
19,86,0.0016
19,87,0.1403
19,88,0.3887
19,89,0.0226
19,90,0.0242
19,91,0.0887
19,92,0.0016
19,93,0.0016
19,95,0.0032
19,96,0.0516
19,97,0.0726
19,98,0.0839
19,99,0.2419
19,100,0.2629
19,101,0.2371
19,102,0.2403
19,103,0.1226
19,104,0.0613
19,105,0.0532
19,106,0.0323
19,107,0.0081
19,108,0.0032
20,63,0.0016
20,65,0.0016
20,66,0.0048
20,70,0.0016
20,82,0.0081
20,83,0.0065
20,86,0.0016
20,87,0.0516
20,88,0.2774
20,89,0.0113
20,90,0.1194
20,91,0.0242
20,92,0.0065
20,93,0.0177
20,94,0.0468
20,95,0.0694
20,96,0.1065
20,97,0.0903
20,98,0.0113
20,99,0.0065
20,100,0.1726
20,101,0.2871
20,102,0.2081
20,103,0.2306
20,104,0.1339
20,105,0.0629
20,106,0.0242
20,107,0.0242
20,108,0.0274
20,109,0.0016
21,65,0.0048
21,66,0.0032
21,81,0.0016
21,82,0.0048
21,83,0.0016
21,86,0.0145
21,87,0.0177
21,88,0.3516
21,89,0.1758
21,90,0.1000
21,91,0.0016
21,92,0.0032
21,93,0.0419
21,94,0.0516
21,95,0.0629
21,96,0.0790
21,97,0.0032
21,100,0.0097
21,101,0.2823
21,102,0.2468
21,103,0.2274
21,104,0.1161
21,105,0.0742
21,106,0.0677
21,107,0.0290
21,108,0.0097
21,109,0.0016
22,65,0.0048
22,81,0.0016
22,82,0.0065
22,83,0.0065
22,86,0.0081
22,87,0.0387
22,88,0.0258
22,89,0.1661
22,90,0.1290
22,91,0.0371
22,92,0.0226
22,93,0.1000
22,94,0.0532
22,95,0.0516
22,96,0.0242
22,101,0.1597
22,102,0.2484
22,103,0.1903
22,104,0.2226
22,105,0.0935
22,106,0.0645
22,107,0.0516
22,108,0.0194
22,109,0.0065
22,110,0.0048
22,115,0.0097
23,63,0.0016
23,64,0.0048
23,65,0.0016
23,81,0.0065
23,82,0.0065
23,83,0.0065
23,86,0.0032
23,87,0.0452
23,88,0.0258
23,89,0.0984
23,90,0.1581
23,91,0.2016
23,92,0.2177
23,93,0.0371
23,94,0.0290
23,95,0.0500
23,96,0.0081
23,99,0.0048
23,100,0.0339
23,101,0.1194
23,102,0.5226
23,103,0.2774
23,104,0.2000
23,105,0.0919
23,106,0.0532
23,107,0.0387
23,108,0.0194
23,109,0.0113
23,110,0.0032
24,81,0.0081
24,82,0.0097
24,83,0.0016
24,87,0.0161
24,88,0.0113
24,89,0.0323
24,90,0.1629
24,91,0.0935
24,92,0.0484
24,93,0.0387
24,94,0.0339
24,95,0.0500
24,96,0.0129
24,97,0.0371
24,99,0.0016
24,100,0.0210
24,101,0.0742
24,102,0.2516
24,103,0.2597
24,104,0.2065
24,105,0.0871
24,106,0.0839
24,107,0.0226
24,108,0.0274
24,109,0.0129
24,110,0.0113
24,115,0.0016
24,116,0.0016
25,63,0.0048
25,80,0.0016
25,81,0.0048
25,82,0.0113
25,87,0.0113
25,88,0.0129
25,89,0.0210
25,90,0.0645
25,91,0.0871
25,92,0.0516
25,93,0.0274
25,94,0.0355
25,95,0.0371
25,99,0.0032
25,100,0.0016
25,101,0.0097
25,102,0.2355
25,103,0.2016
25,104,0.1694
25,105,0.0758
25,106,0.1161
25,107,0.0613
25,108,0.0452
25,109,0.0161
25,110,0.0145
25,114,0.0032
26,62,0.0048
26,63,0.0048
26,80,0.0016
26,81,0.0065
26,82,0.0048
26,87,0.0065
26,88,0.0065
26,89,0.0065
26,90,0.0194
26,91,0.0613
26,92,0.0774
26,93,0.0306
26,94,0.0323
26,95,0.0306
26,96,0.0065
26,101,0.0032
26,102,0.1500
26,103,0.2097
26,104,0.3435
26,105,0.1452
26,107,0.0048
26,108,0.0806
26,109,0.0742
26,110,0.0081
26,112,0.0032
26,113,0.0016
27,63,0.0194
27,79,0.0016
27,80,0.0048
27,81,0.0145
27,82,0.0048
27,87,0.0032
27,88,0.0048
27,89,0.0032
27,90,0.0032
27,91,0.0758
27,92,0.0694
27,93,0.0597
27,94,0.0161
27,95,0.0516
27,96,0.0129
27,100,0.0129
27,101,0.0468
27,102,0.1645
27,103,0.2532
27,104,0.2339
27,105,0.2677
27,106,0.0032
27,108,0.0516
27,109,0.0242
27,110,0.0694
27,111,0.0032
28,63,0.0032
28,80,0.0065
28,81,0.0161
28,82,0.0129
28,87,0.0065
28,88,0.0032
28,90,0.0258
28,91,0.0468
28,92,0.0516
28,93,0.0468
28,94,0.0452
28,95,0.0355
28,96,0.0032
28,98,0.0016
28,99,0.0032
28,100,0.0242
28,101,0.0081
28,102,0.0742
28,103,0.1984
28,104,0.2016
28,105,0.2484
28,106,0.0823
28,107,0.0468
28,108,0.0306
28,109,0.0290
28,110,0.0113
29,63,0.0032
29,80,0.0129
29,81,0.0323
29,82,0.0048
29,87,0.0339
29,88,0.0081
29,89,0.0081
29,90,0.0145
29,91,0.0742
29,92,0.0484
29,93,0.0516
29,94,0.0565
29,95,0.0532
29,96,0.0032
29,101,0.0016
29,102,0.0468
29,103,0.3710
29,104,0.1758
29,105,0.1339
29,106,0.1065
29,107,0.0790
29,108,0.0258
29,109,0.0258
29,110,0.0081
30,63,0.0016
30,64,0.0048
30,65,0.0016
30,80,0.0113
30,81,0.0032
30,82,0.0016
30,88,0.0290
30,89,0.0097
30,90,0.0500
30,91,0.0758
30,92,0.0290
30,93,0.0306
30,94,0.0435
30,95,0.0613
30,96,0.0065
30,101,0.0065
30,102,0.0629
30,103,0.1258
30,104,0.1387
30,105,0.1468
30,106,0.0952
30,107,0.0290
30,108,0.0597
30,109,0.0210
30,110,0.0048
30,111,0.0048
